run set,number of matches,winning result,game master balance,player balance
4:5:4,2,2,102913,97087
6:2:1,0,-1,102914,97086
1:4:2,1,1,102913,97087
1:5:5,0,-1,102914,97086
1:3:6,0,-1,102915,97085
1:6:3,0,-1,102916,97084
5:2:2,0,-1,102917,97083
6:6:4,1,1,102916,97084
2:6:3,0,-1,102917,97083
2:6:1,0,-1,102918,97082
6:2:6,0,-1,102919,97081
5:3:2,0,-1,102920,97080
6:3:5,0,-1,102921,97079
3:4:2,1,1,102920,97080
1:4:1,1,1,102919,97081
6:6:1,0,-1,102920,97080
3:6:4,1,1,102919,97081
3:2:5,0,-1,102920,97080
3:2:4,1,1,102919,97081
1:6:3,0,-1,102920,97080
5:5:4,1,1,102919,97081
1:5:6,0,-1,102920,97080
2:1:4,1,1,102919,97081
1:3:1,0,-1,102920,97080
3:1:2,0,-1,102921,97079
3:6:3,0,-1,102922,97078
4:1:6,1,1,102921,97079
6:2:6,0,-1,102922,97078
5:1:3,0,-1,102923,97077
1:1:1,0,-1,102924,97076
4:3:4,2,2,102922,97078
3:2:5,0,-1,102923,97077
6:5:6,0,-1,102924,97076
5:5:2,0,-1,102925,97075
3:3:3,0,-1,102926,97074
3:5:1,0,-1,102927,97073
3:5:3,0,-1,102928,97072
3:6:4,1,1,102927,97073
6:5:4,1,1,102926,97074
5:6:3,0,-1,102927,97073
2:5:3,0,-1,102928,97072
1:2:6,0,-1,102929,97071
2:6:6,0,-1,102930,97070
2:4:2,1,1,102929,97071
6:3:3,0,-1,102930,97070
2:2:5,0,-1,102931,97069
6:2:4,1,1,102930,97070
1:3:5,0,-1,102931,97069
5:3:3,0,-1,102932,97068
6:1:4,1,1,102931,97069
5:4:6,1,1,102930,97070
5:5:4,1,1,102929,97071
6:5:3,0,-1,102930,97070
4:3:4,2,2,102928,97072
1:3:3,0,-1,102929,97071
5:6:3,0,-1,102930,97070
2:4:6,1,1,102929,97071
2:4:1,1,1,102928,97072
3:2:5,0,-1,102929,97071
1:6:3,0,-1,102930,97070
4:4:2,2,2,102928,97072
2:1:4,1,1,102927,97073
5:6:6,0,-1,102928,97072
6:1:1,0,-1,102929,97071
4:3:5,1,1,102928,97072
1:4:3,1,1,102927,97073
1:6:3,0,-1,102928,97072
1:6:1,0,-1,102929,97071
2:1:5,0,-1,102930,97070
4:4:3,2,2,102928,97072
6:2:3,0,-1,102929,97071
1:1:4,1,1,102928,97072
3:1:4,1,1,102927,97073
1:6:4,1,1,102926,97074
5:1:1,0,-1,102927,97073
5:6:6,0,-1,102928,97072
5:2:2,0,-1,102929,97071
6:6:6,0,-1,102930,97070
2:4:4,2,2,102928,97072
4:6:4,2,2,102926,97074
3:5:4,1,1,102925,97075
6:5:2,0,-1,102926,97074
2:5:6,0,-1,102927,97073
3:4:5,1,1,102926,97074
2:1:1,0,-1,102927,97073
2:4:3,1,1,102926,97074
1:1:6,0,-1,102927,97073
3:4:4,2,2,102925,97075
4:6:4,2,2,102923,97077
2:3:1,0,-1,102924,97076
5:1:5,0,-1,102925,97075
1:1:2,0,-1,102926,97074
1:5:2,0,-1,102927,97073
6:4:5,1,1,102926,97074
6:3:6,0,-1,102927,97073
1:5:1,0,-1,102928,97072
5:5:4,1,1,102927,97073
4:3:6,1,1,102926,97074
3:5:5,0,-1,102927,97073
1:6:3,0,-1,102928,97072
3:2:6,0,-1,102929,97071
6:1:5,0,-1,102930,97070
3:1:2,0,-1,102931,97069
1:2:3,0,-1,102932,97068
6:5:4,1,1,102931,97069
3:6:4,1,1,102930,97070
1:1:2,0,-1,102931,97069
4:4:1,2,2,102929,97071
5:3:4,1,1,102928,97072
6:4:6,1,1,102927,97073
5:1:4,1,1,102926,97074
1:3:1,0,-1,102927,97073
3:1:2,0,-1,102928,97072
4:3:3,1,1,102927,97073
3:6:6,0,-1,102928,97072
1:2:2,0,-1,102929,97071
2:6:4,1,1,102928,97072
6:6:4,1,1,102927,97073
4:2:6,1,1,102926,97074
5:5:4,1,1,102925,97075
1:4:6,1,1,102924,97076
2:1:1,0,-1,102925,97075
4:4:3,2,2,102923,97077
6:3:6,0,-1,102924,97076
1:2:3,0,-1,102925,97075
1:3:2,0,-1,102926,97074
6:5:2,0,-1,102927,97073
1:6:5,0,-1,102928,97072
1:3:5,0,-1,102929,97071
5:1:5,0,-1,102930,97070
1:3:2,0,-1,102931,97069
6:6:6,0,-1,102932,97068
4:1:6,1,1,102931,97069
2:1:1,0,-1,102932,97068
5:5:6,0,-1,102933,97067
1:4:3,1,1,102932,97068
3:6:3,0,-1,102933,97067
3:5:6,0,-1,102934,97066
6:3:1,0,-1,102935,97065
4:2:3,1,1,102934,97066
3:1:1,0,-1,102935,97065
1:1:1,0,-1,102936,97064
4:4:3,2,2,102934,97066
1:6:5,0,-1,102935,97065
4:5:6,1,1,102934,97066
5:3:2,0,-1,102935,97065
4:4:5,2,2,102933,97067
3:6:6,0,-1,102934,97066
3:6:5,0,-1,102935,97065
6:2:4,1,1,102934,97066
1:4:6,1,1,102933,97067
6:1:3,0,-1,102934,97066
5:4:2,1,1,102933,97067
2:1:1,0,-1,102934,97066
2:2:1,0,-1,102935,97065
3:2:5,0,-1,102936,97064
4:5:6,1,1,102935,97065
6:4:3,1,1,102934,97066
1:5:4,1,1,102933,97067
3:2:3,0,-1,102934,97066
3:6:2,0,-1,102935,97065
4:3:6,1,1,102934,97066
5:6:6,0,-1,102935,97065
6:1:3,0,-1,102936,97064
2:2:4,1,1,102935,97065
4:6:5,1,1,102934,97066
1:1:4,1,1,102933,97067
4:5:3,1,1,102932,97068
2:5:4,1,1,102931,97069
3:6:6,0,-1,102932,97068
3:1:4,1,1,102931,97069
2:5:3,0,-1,102932,97068
4:4:5,2,2,102930,97070
3:1:3,0,-1,102931,97069
1:6:6,0,-1,102932,97068
3:5:3,0,-1,102933,97067
4:4:4,3,3,102930,97070
4:5:4,2,2,102928,97072
5:2:5,0,-1,102929,97071
5:4:2,1,1,102928,97072
2:4:2,1,1,102927,97073
1:1:2,0,-1,102928,97072
6:4:1,1,1,102927,97073
6:1:4,1,1,102926,97074
2:5:3,0,-1,102927,97073
5:5:3,0,-1,102928,97072
3:2:4,1,1,102927,97073
3:5:1,0,-1,102928,97072
2:4:6,1,1,102927,97073
2:5:3,0,-1,102928,97072
4:2:6,1,1,102927,97073
4:1:4,2,2,102925,97075
6:3:6,0,-1,102926,97074
1:6:2,0,-1,102927,97073
2:2:3,0,-1,102928,97072
5:4:3,1,1,102927,97073
5:3:1,0,-1,102928,97072
1:6:5,0,-1,102929,97071
3:3:5,0,-1,102930,97070
5:2:1,0,-1,102931,97069
3:5:5,0,-1,102932,97068
3:2:1,0,-1,102933,97067
4:6:6,1,1,102932,97068
2:4:4,2,2,102930,97070
3:3:3,0,-1,102931,97069
6:5:4,1,1,102930,97070
5:4:6,1,1,102929,97071
2:6:6,0,-1,102930,97070
4:3:2,1,1,102929,97071
3:3:5,0,-1,102930,97070
4:5:3,1,1,102929,97071
2:6:4,1,1,102928,97072
4:1:5,1,1,102927,97073
2:4:5,1,1,102926,97074
6:3:4,1,1,102925,97075
6:6:1,0,-1,102926,97074
5:3:4,1,1,102925,97075
4:4:3,2,2,102923,97077
6:3:5,0,-1,102924,97076
4:1:5,1,1,102923,97077
6:4:3,1,1,102922,97078
5:3:6,0,-1,102923,97077
6:5:1,0,-1,102924,97076
3:4:1,1,1,102923,97077
1:1:5,0,-1,102924,97076
6:1:6,0,-1,102925,97075
5:4:2,1,1,102924,97076
1:5:2,0,-1,102925,97075
3:2:3,0,-1,102926,97074
6:1:6,0,-1,102927,97073
6:2:6,0,-1,102928,97072
1:1:1,0,-1,102929,97071
4:5:2,1,1,102928,97072
6:6:5,0,-1,102929,97071
1:5:4,1,1,102928,97072
3:2:1,0,-1,102929,97071
4:6:5,1,1,102928,97072
4:5:2,1,1,102927,97073
3:1:6,0,-1,102928,97072
3:2:2,0,-1,102929,97071
2:5:1,0,-1,102930,97070
4:3:5,1,1,102929,97071
5:4:6,1,1,102928,97072
1:6:5,0,-1,102929,97071
2:6:6,0,-1,102930,97070
5:4:2,1,1,102929,97071
4:2:6,1,1,102928,97072
6:1:3,0,-1,102929,97071
2:2:6,0,-1,102930,97070
6:4:3,1,1,102929,97071
2:3:6,0,-1,102930,97070
6:6:4,1,1,102929,97071
4:2:1,1,1,102928,97072
2:2:4,1,1,102927,97073
4:6:2,1,1,102926,97074
4:4:3,2,2,102924,97076
1:1:3,0,-1,102925,97075
5:2:3,0,-1,102926,97074
2:2:2,0,-1,102927,97073
3:5:4,1,1,102926,97074
6:1:4,1,1,102925,97075
1:5:1,0,-1,102926,97074
2:6:4,1,1,102925,97075
6:2:5,0,-1,102926,97074
4:4:5,2,2,102924,97076
3:4:4,2,2,102922,97078
5:5:2,0,-1,102923,97077
3:6:5,0,-1,102924,97076
2:2:1,0,-1,102925,97075
2:5:3,0,-1,102926,97074
1:2:5,0,-1,102927,97073
6:2:2,0,-1,102928,97072
3:3:1,0,-1,102929,97071
1:6:1,0,-1,102930,97070
2:6:1,0,-1,102931,97069
4:6:1,1,1,102930,97070
2:1:3,0,-1,102931,97069
5:5:1,0,-1,102932,97068
1:1:5,0,-1,102933,97067
1:3:4,1,1,102932,97068
1:2:4,1,1,102931,97069
4:6:2,1,1,102930,97070
1:3:6,0,-1,102931,97069
4:1:2,1,1,102930,97070
3:6:4,1,1,102929,97071
1:5:6,0,-1,102930,97070
2:5:5,0,-1,102931,97069
4:4:3,2,2,102929,97071
6:2:5,0,-1,102930,97070
6:1:6,0,-1,102931,97069
2:6:5,0,-1,102932,97068
1:6:1,0,-1,102933,97067
5:6:3,0,-1,102934,97066
6:1:6,0,-1,102935,97065
2:6:2,0,-1,102936,97064
4:1:4,2,2,102934,97066
1:5:5,0,-1,102935,97065
4:6:1,1,1,102934,97066
5:3:2,0,-1,102935,97065
5:2:1,0,-1,102936,97064
2:5:5,0,-1,102937,97063
2:3:5,0,-1,102938,97062
6:2:1,0,-1,102939,97061
2:2:1,0,-1,102940,97060
6:4:2,1,1,102939,97061
2:1:6,0,-1,102940,97060
3:2:6,0,-1,102941,97059
2:1:5,0,-1,102942,97058
1:1:4,1,1,102941,97059
4:1:1,1,1,102940,97060
3:1:5,0,-1,102941,97059
5:2:3,0,-1,102942,97058
4:4:6,2,2,102940,97060
2:1:2,0,-1,102941,97059
5:5:2,0,-1,102942,97058
1:6:6,0,-1,102943,97057
5:4:2,1,1,102942,97058
4:6:1,1,1,102941,97059
5:3:1,0,-1,102942,97058
5:5:6,0,-1,102943,97057
3:5:3,0,-1,102944,97056
5:4:5,1,1,102943,97057
2:6:4,1,1,102942,97058
4:4:3,2,2,102940,97060
2:6:1,0,-1,102941,97059
3:6:6,0,-1,102942,97058
1:2:3,0,-1,102943,97057
6:6:2,0,-1,102944,97056
2:6:4,1,1,102943,97057
5:2:2,0,-1,102944,97056
4:2:1,1,1,102943,97057
5:1:1,0,-1,102944,97056
6:4:3,1,1,102943,97057
6:4:6,1,1,102942,97058
3:4:4,2,2,102940,97060
5:2:3,0,-1,102941,97059
5:4:2,1,1,102940,97060
5:2:6,0,-1,102941,97059
3:2:4,1,1,102940,97060
2:5:4,1,1,102939,97061
4:3:4,2,2,102937,97063
5:1:3,0,-1,102938,97062
3:6:5,0,-1,102939,97061
2:6:2,0,-1,102940,97060
4:1:5,1,1,102939,97061
6:3:1,0,-1,102940,97060
2:3:5,0,-1,102941,97059
1:2:4,1,1,102940,97060
3:3:1,0,-1,102941,97059
3:3:5,0,-1,102942,97058
3:1:4,1,1,102941,97059
4:6:4,2,2,102939,97061
3:2:5,0,-1,102940,97060
3:5:1,0,-1,102941,97059
1:5:3,0,-1,102942,97058
6:1:5,0,-1,102943,97057
1:6:1,0,-1,102944,97056
4:5:5,1,1,102943,97057
4:1:6,1,1,102942,97058
5:4:4,2,2,102940,97060
2:3:2,0,-1,102941,97059
3:3:2,0,-1,102942,97058
1:3:4,1,1,102941,97059
6:4:3,1,1,102940,97060
4:4:1,2,2,102938,97062
6:1:1,0,-1,102939,97061
1:5:4,1,1,102938,97062
2:3:1,0,-1,102939,97061
3:6:3,0,-1,102940,97060
6:5:2,0,-1,102941,97059
2:3:6,0,-1,102942,97058
2:6:4,1,1,102941,97059
3:6:1,0,-1,102942,97058
1:5:2,0,-1,102943,97057
1:4:3,1,1,102942,97058
5:4:6,1,1,102941,97059
6:1:2,0,-1,102942,97058
6:4:5,1,1,102941,97059
4:4:6,2,2,102939,97061
6:2:4,1,1,102938,97062
6:2:3,0,-1,102939,97061
1:5:3,0,-1,102940,97060
6:3:1,0,-1,102941,97059
6:3:2,0,-1,102942,97058
3:4:6,1,1,102941,97059
3:6:6,0,-1,102942,97058
5:6:5,0,-1,102943,97057
6:1:6,0,-1,102944,97056
5:3:2,0,-1,102945,97055
4:4:5,2,2,102943,97057
3:2:5,0,-1,102944,97056
2:3:2,0,-1,102945,97055
3:1:4,1,1,102944,97056
1:5:6,0,-1,102945,97055
5:5:2,0,-1,102946,97054
3:5:2,0,-1,102947,97053
1:2:5,0,-1,102948,97052
6:2:1,0,-1,102949,97051
3:3:2,0,-1,102950,97050
5:4:6,1,1,102949,97051
3:4:2,1,1,102948,97052
5:5:2,0,-1,102949,97051
5:5:6,0,-1,102950,97050
1:5:5,0,-1,102951,97049
3:2:2,0,-1,102952,97048
6:2:2,0,-1,102953,97047
6:2:1,0,-1,102954,97046
6:1:2,0,-1,102955,97045
3:1:6,0,-1,102956,97044
5:5:1,0,-1,102957,97043
4:2:4,2,2,102955,97045
3:1:2,0,-1,102956,97044
5:3:4,1,1,102955,97045
6:5:3,0,-1,102956,97044
5:3:3,0,-1,102957,97043
3:6:2,0,-1,102958,97042
4:5:4,2,2,102956,97044
1:2:4,1,1,102955,97045
2:1:5,0,-1,102956,97044
1:3:6,0,-1,102957,97043
4:2:6,1,1,102956,97044
4:2:1,1,1,102955,97045
2:2:3,0,-1,102956,97044
5:6:3,0,-1,102957,97043
6:4:6,1,1,102956,97044
2:2:4,1,1,102955,97045
3:4:2,1,1,102954,97046
1:3:1,0,-1,102955,97045
3:6:4,1,1,102954,97046
6:5:5,0,-1,102955,97045
2:2:3,0,-1,102956,97044
2:4:1,1,1,102955,97045
1:2:5,0,-1,102956,97044
4:5:4,2,2,102954,97046
6:5:1,0,-1,102955,97045
6:3:4,1,1,102954,97046
6:4:3,1,1,102953,97047
5:2:5,0,-1,102954,97046
1:2:2,0,-1,102955,97045
5:4:1,1,1,102954,97046
3:4:5,1,1,102953,97047
1:4:4,2,2,102951,97049
4:5:1,1,1,102950,97050
5:1:5,0,-1,102951,97049
4:5:1,1,1,102950,97050
5:4:6,1,1,102949,97051
6:1:6,0,-1,102950,97050
5:2:5,0,-1,102951,97049
3:5:3,0,-1,102952,97048
5:4:6,1,1,102951,97049
4:5:3,1,1,102950,97050
3:4:4,2,2,102948,97052
1:5:2,0,-1,102949,97051
6:3:6,0,-1,102950,97050
4:6:4,2,2,102948,97052
5:2:5,0,-1,102949,97051
4:2:6,1,1,102948,97052
6:6:4,1,1,102947,97053
3:4:4,2,2,102945,97055
1:2:3,0,-1,102946,97054
3:4:3,1,1,102945,97055
2:3:4,1,1,102944,97056
4:2:3,1,1,102943,97057
3:4:2,1,1,102942,97058
5:1:4,1,1,102941,97059
6:2:2,0,-1,102942,97058
2:4:4,2,2,102940,97060
2:6:6,0,-1,102941,97059
4:6:6,1,1,102940,97060
5:1:3,0,-1,102941,97059
3:4:5,1,1,102940,97060
5:4:1,1,1,102939,97061
1:5:6,0,-1,102940,97060
1:3:5,0,-1,102941,97059
6:6:1,0,-1,102942,97058
6:2:3,0,-1,102943,97057
2:6:6,0,-1,102944,97056
4:2:4,2,2,102942,97058
2:3:3,0,-1,102943,97057
4:4:4,3,3,102940,97060
2:6:2,0,-1,102941,97059
6:3:6,0,-1,102942,97058
4:5:1,1,1,102941,97059
3:5:4,1,1,102940,97060
3:1:3,0,-1,102941,97059
4:2:6,1,1,102940,97060
4:5:3,1,1,102939,97061
5:1:6,0,-1,102940,97060
1:3:5,0,-1,102941,97059
4:4:1,2,2,102939,97061
3:2:4,1,1,102938,97062
2:3:4,1,1,102937,97063
2:6:5,0,-1,102938,97062
4:4:2,2,2,102936,97064
5:1:6,0,-1,102937,97063
1:3:3,0,-1,102938,97062
4:3:1,1,1,102937,97063
5:3:4,1,1,102936,97064
6:6:3,0,-1,102937,97063
5:1:4,1,1,102936,97064
4:2:4,2,2,102934,97066
1:4:5,1,1,102933,97067
3:4:2,1,1,102932,97068
2:4:2,1,1,102931,97069
3:1:1,0,-1,102932,97068
3:4:1,1,1,102931,97069
3:2:6,0,-1,102932,97068
4:1:3,1,1,102931,97069
5:6:3,0,-1,102932,97068
2:2:4,1,1,102931,97069
6:2:3,0,-1,102932,97068
2:6:2,0,-1,102933,97067
6:3:4,1,1,102932,97068
6:1:3,0,-1,102933,97067
6:2:4,1,1,102932,97068
1:6:2,0,-1,102933,97067
2:1:2,0,-1,102934,97066
2:6:6,0,-1,102935,97065
2:3:3,0,-1,102936,97064
4:5:5,1,1,102935,97065
5:6:6,0,-1,102936,97064
4:6:2,1,1,102935,97065
4:4:6,2,2,102933,97067
4:2:6,1,1,102932,97068
1:1:4,1,1,102931,97069
6:2:2,0,-1,102932,97068
5:1:2,0,-1,102933,97067
2:6:5,0,-1,102934,97066
3:1:2,0,-1,102935,97065
4:6:4,2,2,102933,97067
4:5:5,1,1,102932,97068
3:4:5,1,1,102931,97069
4:6:5,1,1,102930,97070
5:6:1,0,-1,102931,97069
5:6:3,0,-1,102932,97068
2:1:2,0,-1,102933,97067
2:5:3,0,-1,102934,97066
4:4:5,2,2,102932,97068
4:5:1,1,1,102931,97069
2:3:2,0,-1,102932,97068
1:4:6,1,1,102931,97069
5:5:6,0,-1,102932,97068
5:6:4,1,1,102931,97069
2:6:3,0,-1,102932,97068
3:6:1,0,-1,102933,97067
3:1:2,0,-1,102934,97066
5:5:4,1,1,102933,97067
2:5:1,0,-1,102934,97066
4:2:5,1,1,102933,97067
5:4:3,1,1,102932,97068
6:4:5,1,1,102931,97069
5:2:6,0,-1,102932,97068
3:3:5,0,-1,102933,97067
5:5:5,0,-1,102934,97066
2:2:5,0,-1,102935,97065
6:3:1,0,-1,102936,97064
2:2:4,1,1,102935,97065
1:1:6,0,-1,102936,97064
5:3:2,0,-1,102937,97063
5:1:1,0,-1,102938,97062
1:4:3,1,1,102937,97063
3:5:5,0,-1,102938,97062
2:2:3,0,-1,102939,97061
6:5:2,0,-1,102940,97060
1:3:6,0,-1,102941,97059
5:2:4,1,1,102940,97060
5:3:1,0,-1,102941,97059
2:6:1,0,-1,102942,97058
2:6:6,0,-1,102943,97057
2:3:5,0,-1,102944,97056
2:5:4,1,1,102943,97057
5:2:2,0,-1,102944,97056
6:4:1,1,1,102943,97057
6:2:3,0,-1,102944,97056
6:6:2,0,-1,102945,97055
3:1:5,0,-1,102946,97054
4:2:1,1,1,102945,97055
1:5:3,0,-1,102946,97054
4:4:3,2,2,102944,97056
5:1:6,0,-1,102945,97055
4:2:4,2,2,102943,97057
6:3:2,0,-1,102944,97056
5:3:5,0,-1,102945,97055
6:3:6,0,-1,102946,97054
5:5:2,0,-1,102947,97053
3:1:6,0,-1,102948,97052
1:2:4,1,1,102947,97053
4:2:5,1,1,102946,97054
4:6:2,1,1,102945,97055
1:6:5,0,-1,102946,97054
4:1:5,1,1,102945,97055
1:2:5,0,-1,102946,97054
3:2:4,1,1,102945,97055
5:2:3,0,-1,102946,97054
4:1:1,1,1,102945,97055
5:2:6,0,-1,102946,97054
5:4:4,2,2,102944,97056
2:3:2,0,-1,102945,97055
5:2:1,0,-1,102946,97054
5:2:6,0,-1,102947,97053
2:5:5,0,-1,102948,97052
6:4:6,1,1,102947,97053
6:5:6,0,-1,102948,97052
3:4:3,1,1,102947,97053
6:3:5,0,-1,102948,97052
3:3:3,0,-1,102949,97051
3:6:4,1,1,102948,97052
1:3:5,0,-1,102949,97051
2:6:1,0,-1,102950,97050
3:3:6,0,-1,102951,97049
4:4:4,3,3,102948,97052
3:5:4,1,1,102947,97053
3:4:6,1,1,102946,97054
3:5:4,1,1,102945,97055
3:3:1,0,-1,102946,97054
1:6:4,1,1,102945,97055
3:6:1,0,-1,102946,97054
4:1:2,1,1,102945,97055
4:6:6,1,1,102944,97056
1:3:1,0,-1,102945,97055
6:4:2,1,1,102944,97056
4:4:4,3,3,102941,97059
3:5:4,1,1,102940,97060
3:2:4,1,1,102939,97061
4:5:5,1,1,102938,97062
2:6:2,0,-1,102939,97061
4:1:6,1,1,102938,97062
1:2:2,0,-1,102939,97061
5:6:6,0,-1,102940,97060
5:2:6,0,-1,102941,97059
3:1:3,0,-1,102942,97058
3:5:1,0,-1,102943,97057
2:3:4,1,1,102942,97058
4:6:5,1,1,102941,97059
4:5:1,1,1,102940,97060
2:5:2,0,-1,102941,97059
3:3:2,0,-1,102942,97058
1:2:1,0,-1,102943,97057
4:6:5,1,1,102942,97058
4:2:4,2,2,102940,97060
3:4:3,1,1,102939,97061
2:3:1,0,-1,102940,97060
5:6:4,1,1,102939,97061
3:5:2,0,-1,102940,97060
6:3:1,0,-1,102941,97059
2:3:6,0,-1,102942,97058
3:4:1,1,1,102941,97059
3:6:5,0,-1,102942,97058
2:6:6,0,-1,102943,97057
4:2:5,1,1,102942,97058
2:6:5,0,-1,102943,97057
3:1:3,0,-1,102944,97056
5:2:1,0,-1,102945,97055
3:6:1,0,-1,102946,97054
5:2:1,0,-1,102947,97053
3:4:1,1,1,102946,97054
5:2:3,0,-1,102947,97053
3:5:2,0,-1,102948,97052
1:3:4,1,1,102947,97053
4:6:2,1,1,102946,97054
1:3:1,0,-1,102947,97053
6:3:1,0,-1,102948,97052
2:1:5,0,-1,102949,97051
4:6:2,1,1,102948,97052
5:6:1,0,-1,102949,97051
3:3:3,0,-1,102950,97050
6:5:2,0,-1,102951,97049
5:3:6,0,-1,102952,97048
2:1:2,0,-1,102953,97047
4:6:1,1,1,102952,97048
5:2:1,0,-1,102953,97047
1:4:6,1,1,102952,97048
4:6:1,1,1,102951,97049
2:2:4,1,1,102950,97050
5:4:1,1,1,102949,97051
1:5:5,0,-1,102950,97050
4:3:2,1,1,102949,97051
6:2:6,0,-1,102950,97050
2:6:5,0,-1,102951,97049
3:6:3,0,-1,102952,97048
2:2:3,0,-1,102953,97047
1:4:1,1,1,102952,97048
5:1:3,0,-1,102953,97047
2:3:5,0,-1,102954,97046
1:6:6,0,-1,102955,97045
6:6:6,0,-1,102956,97044
2:2:4,1,1,102955,97045
1:1:4,1,1,102954,97046
2:1:4,1,1,102953,97047
1:6:6,0,-1,102954,97046
2:5:2,0,-1,102955,97045
2:6:3,0,-1,102956,97044
5:4:1,1,1,102955,97045
5:6:5,0,-1,102956,97044
4:5:4,2,2,102954,97046
6:1:5,0,-1,102955,97045
2:1:5,0,-1,102956,97044
6:5:4,1,1,102955,97045
4:2:6,1,1,102954,97046
6:1:1,0,-1,102955,97045
5:2:6,0,-1,102956,97044
4:2:3,1,1,102955,97045
3:6:5,0,-1,102956,97044
3:1:6,0,-1,102957,97043
2:1:6,0,-1,102958,97042
5:3:3,0,-1,102959,97041
3:3:1,0,-1,102960,97040
2:3:3,0,-1,102961,97039
1:5:6,0,-1,102962,97038
3:6:2,0,-1,102963,97037
3:3:1,0,-1,102964,97036
1:3:3,0,-1,102965,97035
5:5:2,0,-1,102966,97034
1:5:6,0,-1,102967,97033
2:1:5,0,-1,102968,97032
2:2:1,0,-1,102969,97031
2:1:1,0,-1,102970,97030
5:3:2,0,-1,102971,97029
2:1:1,0,-1,102972,97028
4:5:6,1,1,102971,97029
4:4:6,2,2,102969,97031
3:2:2,0,-1,102970,97030
2:2:4,1,1,102969,97031
5:4:5,1,1,102968,97032
1:3:4,1,1,102967,97033
6:4:6,1,1,102966,97034
3:3:2,0,-1,102967,97033
2:5:4,1,1,102966,97034
5:4:5,1,1,102965,97035
5:2:5,0,-1,102966,97034
1:5:1,0,-1,102967,97033
4:3:1,1,1,102966,97034
1:3:3,0,-1,102967,97033
1:4:5,1,1,102966,97034
5:2:4,1,1,102965,97035
6:5:2,0,-1,102966,97034
2:3:5,0,-1,102967,97033
1:1:4,1,1,102966,97034
6:1:3,0,-1,102967,97033
5:4:2,1,1,102966,97034
3:5:3,0,-1,102967,97033
6:2:6,0,-1,102968,97032
1:1:1,0,-1,102969,97031
2:6:1,0,-1,102970,97030
3:3:4,1,1,102969,97031
6:4:5,1,1,102968,97032
4:6:2,1,1,102967,97033
2:6:4,1,1,102966,97034
5:1:3,0,-1,102967,97033
2:5:1,0,-1,102968,97032
3:6:6,0,-1,102969,97031
3:6:6,0,-1,102970,97030
3:1:6,0,-1,102971,97029
4:2:1,1,1,102970,97030
6:4:4,2,2,102968,97032
3:5:5,0,-1,102969,97031
6:2:5,0,-1,102970,97030
4:5:6,1,1,102969,97031
4:3:4,2,2,102967,97033
2:4:1,1,1,102966,97034
1:3:1,0,-1,102967,97033
5:4:4,2,2,102965,97035
5:1:2,0,-1,102966,97034
6:6:3,0,-1,102967,97033
1:6:3,0,-1,102968,97032
2:4:4,2,2,102966,97034
5:2:3,0,-1,102967,97033
1:6:1,0,-1,102968,97032
4:2:2,1,1,102967,97033
5:3:6,0,-1,102968,97032
1:3:5,0,-1,102969,97031
4:5:4,2,2,102967,97033
3:2:3,0,-1,102968,97032
6:6:1,0,-1,102969,97031
4:3:1,1,1,102968,97032
1:2:2,0,-1,102969,97031
2:6:2,0,-1,102970,97030
1:1:3,0,-1,102971,97029
4:1:3,1,1,102970,97030
1:6:5,0,-1,102971,97029
1:6:2,0,-1,102972,97028
6:5:4,1,1,102971,97029
1:3:4,1,1,102970,97030
3:3:5,0,-1,102971,97029
5:6:4,1,1,102970,97030
2:5:3,0,-1,102971,97029
5:3:6,0,-1,102972,97028
1:5:3,0,-1,102973,97027
6:5:2,0,-1,102974,97026
5:1:5,0,-1,102975,97025
3:3:4,1,1,102974,97026
4:5:1,1,1,102973,97027
6:6:3,0,-1,102974,97026
2:2:4,1,1,102973,97027
1:5:3,0,-1,102974,97026
6:3:1,0,-1,102975,97025
4:4:4,3,3,102972,97028
1:5:4,1,1,102971,97029
4:4:5,2,2,102969,97031
2:2:5,0,-1,102970,97030
6:2:3,0,-1,102971,97029
5:1:1,0,-1,102972,97028
2:4:2,1,1,102971,97029
1:2:5,0,-1,102972,97028
2:6:3,0,-1,102973,97027
1:5:1,0,-1,102974,97026
6:1:2,0,-1,102975,97025
6:4:1,1,1,102974,97026
4:6:2,1,1,102973,97027
5:2:4,1,1,102972,97028
3:3:4,1,1,102971,97029
3:1:2,0,-1,102972,97028
4:3:4,2,2,102970,97030
1:2:4,1,1,102969,97031
5:5:3,0,-1,102970,97030
4:3:2,1,1,102969,97031
2:3:3,0,-1,102970,97030
3:5:3,0,-1,102971,97029
5:2:6,0,-1,102972,97028
6:2:5,0,-1,102973,97027
3:1:6,0,-1,102974,97026
4:1:2,1,1,102973,97027
4:5:4,2,2,102971,97029
2:2:2,0,-1,102972,97028
4:1:3,1,1,102971,97029
3:1:6,0,-1,102972,97028
5:2:3,0,-1,102973,97027
1:5:6,0,-1,102974,97026
4:2:4,2,2,102972,97028
2:4:6,1,1,102971,97029
6:2:2,0,-1,102972,97028
4:2:4,2,2,102970,97030
6:2:6,0,-1,102971,97029
2:6:2,0,-1,102972,97028
1:5:2,0,-1,102973,97027
6:1:3,0,-1,102974,97026
4:1:4,2,2,102972,97028
1:4:2,1,1,102971,97029
6:3:2,0,-1,102972,97028
5:4:4,2,2,102970,97030
3:4:3,1,1,102969,97031
3:6:6,0,-1,102970,97030
1:4:1,1,1,102969,97031
