run set,number of matches,winning result,game master balance,player balance
5:3:4,0,-1,103523,96477
3:5:1,1,1,103522,96478
3:3:3,0,-1,103523,96477
5:5:3,0,-1,103524,96476
4:1:3,1,1,103523,96477
1:1:5,2,2,103521,96479
6:2:5,0,-1,103522,96478
1:2:3,1,1,103521,96479
1:1:2,2,2,103519,96481
5:3:1,1,1,103518,96482
3:1:2,1,1,103517,96483
5:2:6,0,-1,103518,96482
2:6:1,1,1,103517,96483
4:3:1,1,1,103516,96484
1:4:5,1,1,103515,96485
5:5:1,1,1,103514,96486
1:4:1,2,2,103512,96488
3:4:6,0,-1,103513,96487
3:4:1,1,1,103512,96488
5:2:6,0,-1,103513,96487
4:5:4,0,-1,103514,96486
5:1:5,1,1,103513,96487
6:3:4,0,-1,103514,96486
6:2:4,0,-1,103515,96485
2:1:5,1,1,103514,96486
6:5:4,0,-1,103515,96485
6:2:3,0,-1,103516,96484
5:2:1,1,1,103515,96485
2:2:6,0,-1,103516,96484
3:3:6,0,-1,103517,96483
3:1:4,1,1,103516,96484
5:2:3,0,-1,103517,96483
2:2:1,1,1,103516,96484
3:1:5,1,1,103515,96485
4:4:2,0,-1,103516,96484
5:2:6,0,-1,103517,96483
1:1:6,2,2,103515,96485
2:4:3,0,-1,103516,96484
6:6:3,0,-1,103517,96483
3:4:3,0,-1,103518,96482
1:5:3,1,1,103517,96483
2:1:6,1,1,103516,96484
2:2:3,0,-1,103517,96483
2:1:3,1,1,103516,96484
4:2:1,1,1,103515,96485
4:3:3,0,-1,103516,96484
1:1:1,3,3,103513,96487
3:2:2,0,-1,103514,96486
3:5:5,0,-1,103515,96485
3:5:4,0,-1,103516,96484
5:5:1,1,1,103515,96485
1:3:5,1,1,103514,96486
2:5:3,0,-1,103515,96485
4:3:1,1,1,103514,96486
1:1:4,2,2,103512,96488
3:4:4,0,-1,103513,96487
6:3:4,0,-1,103514,96486
5:3:6,0,-1,103515,96485
5:6:2,0,-1,103516,96484
3:6:2,0,-1,103517,96483
6:3:4,0,-1,103518,96482
2:4:5,0,-1,103519,96481
4:2:6,0,-1,103520,96480
6:3:4,0,-1,103521,96479
3:5:2,0,-1,103522,96478
6:4:2,0,-1,103523,96477
6:1:6,1,1,103522,96478
6:6:4,0,-1,103523,96477
5:2:3,0,-1,103524,96476
3:4:3,0,-1,103525,96475
3:3:3,0,-1,103526,96474
3:6:3,0,-1,103527,96473
1:1:1,3,3,103524,96476
5:2:3,0,-1,103525,96475
1:2:3,1,1,103524,96476
4:6:2,0,-1,103525,96475
1:1:3,2,2,103523,96477
6:2:2,0,-1,103524,96476
1:5:3,1,1,103523,96477
5:4:6,0,-1,103524,96476
2:3:3,0,-1,103525,96475
5:6:1,1,1,103524,96476
5:6:4,0,-1,103525,96475
5:2:3,0,-1,103526,96474
2:6:4,0,-1,103527,96473
4:1:6,1,1,103526,96474
6:4:3,0,-1,103527,96473
6:4:6,0,-1,103528,96472
1:2:5,1,1,103527,96473
3:2:6,0,-1,103528,96472
1:1:6,2,2,103526,96474
5:1:6,1,1,103525,96475
4:1:4,1,1,103524,96476
4:5:3,0,-1,103525,96475
5:1:1,2,2,103523,96477
3:3:2,0,-1,103524,96476
1:2:6,1,1,103523,96477
3:2:3,0,-1,103524,96476
4:5:6,0,-1,103525,96475
4:1:4,1,1,103524,96476
3:2:4,0,-1,103525,96475
4:4:4,0,-1,103526,96474
4:6:1,1,1,103525,96475
2:2:3,0,-1,103526,96474
6:5:3,0,-1,103527,96473
6:6:2,0,-1,103528,96472
6:2:2,0,-1,103529,96471
2:4:3,0,-1,103530,96470
2:2:1,1,1,103529,96471
4:5:4,0,-1,103530,96470
4:1:2,1,1,103529,96471
2:4:4,0,-1,103530,96470
5:2:1,1,1,103529,96471
1:1:6,2,2,103527,96473
1:1:3,2,2,103525,96475
3:5:6,0,-1,103526,96474
1:6:2,1,1,103525,96475
4:5:1,1,1,103524,96476
5:5:4,0,-1,103525,96475
2:5:2,0,-1,103526,96474
6:5:5,0,-1,103527,96473
4:1:1,2,2,103525,96475
4:3:5,0,-1,103526,96474
4:3:4,0,-1,103527,96473
3:2:4,0,-1,103528,96472
6:3:6,0,-1,103529,96471
2:6:1,1,1,103528,96472
2:5:6,0,-1,103529,96471
3:1:5,1,1,103528,96472
3:5:6,0,-1,103529,96471
5:1:4,1,1,103528,96472
2:6:1,1,1,103527,96473
2:3:3,0,-1,103528,96472
1:4:1,2,2,103526,96474
1:5:5,1,1,103525,96475
2:4:1,1,1,103524,96476
4:3:1,1,1,103523,96477
5:2:4,0,-1,103524,96476
2:5:3,0,-1,103525,96475
6:5:5,0,-1,103526,96474
4:3:6,0,-1,103527,96473
2:5:3,0,-1,103528,96472
4:5:3,0,-1,103529,96471
5:6:6,0,-1,103530,96470
4:2:4,0,-1,103531,96469
6:4:1,1,1,103530,96470
3:4:1,1,1,103529,96471
5:1:6,1,1,103528,96472
2:4:5,0,-1,103529,96471
6:6:4,0,-1,103530,96470
4:2:5,0,-1,103531,96469
6:2:6,0,-1,103532,96468
5:6:3,0,-1,103533,96467
3:6:1,1,1,103532,96468
5:3:2,0,-1,103533,96467
3:3:3,0,-1,103534,96466
6:3:4,0,-1,103535,96465
4:2:2,0,-1,103536,96464
6:1:1,2,2,103534,96466
5:6:3,0,-1,103535,96465
2:5:5,0,-1,103536,96464
4:3:1,1,1,103535,96465
5:5:5,0,-1,103536,96464
3:3:5,0,-1,103537,96463
3:6:2,0,-1,103538,96462
6:2:6,0,-1,103539,96461
1:2:6,1,1,103538,96462
5:5:4,0,-1,103539,96461
3:6:5,0,-1,103540,96460
6:4:2,0,-1,103541,96459
2:3:3,0,-1,103542,96458
2:2:6,0,-1,103543,96457
2:5:5,0,-1,103544,96456
6:6:5,0,-1,103545,96455
1:5:5,1,1,103544,96456
4:5:2,0,-1,103545,96455
5:1:3,1,1,103544,96456
1:6:5,1,1,103543,96457
6:6:1,1,1,103542,96458
6:2:4,0,-1,103543,96457
6:1:3,1,1,103542,96458
4:3:6,0,-1,103543,96457
5:1:6,1,1,103542,96458
2:2:3,0,-1,103543,96457
3:5:6,0,-1,103544,96456
5:1:5,1,1,103543,96457
2:1:3,1,1,103542,96458
1:3:4,1,1,103541,96459
1:3:6,1,1,103540,96460
1:4:3,1,1,103539,96461
3:5:6,0,-1,103540,96460
2:2:1,1,1,103539,96461
5:3:4,0,-1,103540,96460
6:4:2,0,-1,103541,96459
4:6:1,1,1,103540,96460
2:1:3,1,1,103539,96461
2:4:5,0,-1,103540,96460
5:1:5,1,1,103539,96461
1:2:4,1,1,103538,96462
2:5:5,0,-1,103539,96461
4:5:3,0,-1,103540,96460
3:2:5,0,-1,103541,96459
4:3:2,0,-1,103542,96458
4:5:4,0,-1,103543,96457
4:6:2,0,-1,103544,96456
2:3:3,0,-1,103545,96455
5:1:4,1,1,103544,96456
2:5:3,0,-1,103545,96455
6:3:5,0,-1,103546,96454
3:6:6,0,-1,103547,96453
4:6:3,0,-1,103548,96452
5:5:2,0,-1,103549,96451
6:6:5,0,-1,103550,96450
5:1:3,1,1,103549,96451
2:2:1,1,1,103548,96452
3:3:3,0,-1,103549,96451
1:3:4,1,1,103548,96452
6:2:5,0,-1,103549,96451
6:3:3,0,-1,103550,96450
3:3:5,0,-1,103551,96449
2:1:5,1,1,103550,96450
5:5:1,1,1,103549,96451
2:5:6,0,-1,103550,96450
6:3:6,0,-1,103551,96449
5:6:3,0,-1,103552,96448
2:1:5,1,1,103551,96449
3:1:3,1,1,103550,96450
4:2:5,0,-1,103551,96449
4:6:1,1,1,103550,96450
4:2:1,1,1,103549,96451
5:4:5,0,-1,103550,96450
5:4:1,1,1,103549,96451
4:4:2,0,-1,103550,96450
1:6:2,1,1,103549,96451
2:2:3,0,-1,103550,96450
1:5:3,1,1,103549,96451
1:1:4,2,2,103547,96453
1:5:5,1,1,103546,96454
6:6:3,0,-1,103547,96453
1:6:4,1,1,103546,96454
1:2:1,2,2,103544,96456
5:2:5,0,-1,103545,96455
5:5:5,0,-1,103546,96454
6:2:2,0,-1,103547,96453
6:4:6,0,-1,103548,96452
5:1:2,1,1,103547,96453
5:2:6,0,-1,103548,96452
2:3:5,0,-1,103549,96451
2:3:1,1,1,103548,96452
4:4:4,0,-1,103549,96451
5:5:5,0,-1,103550,96450
5:5:6,0,-1,103551,96449
4:2:4,0,-1,103552,96448
6:5:4,0,-1,103553,96447
6:6:2,0,-1,103554,96446
6:2:5,0,-1,103555,96445
5:4:3,0,-1,103556,96444
5:6:2,0,-1,103557,96443
4:1:5,1,1,103556,96444
2:6:6,0,-1,103557,96443
2:5:3,0,-1,103558,96442
6:5:2,0,-1,103559,96441
1:4:5,1,1,103558,96442
6:6:2,0,-1,103559,96441
4:1:2,1,1,103558,96442
1:3:3,1,1,103557,96443
3:6:5,0,-1,103558,96442
6:1:2,1,1,103557,96443
3:4:1,1,1,103556,96444
3:1:4,1,1,103555,96445
1:3:6,1,1,103554,96446
1:6:6,1,1,103553,96447
3:5:6,0,-1,103554,96446
3:4:5,0,-1,103555,96445
1:3:2,1,1,103554,96446
6:4:5,0,-1,103555,96445
5:1:2,1,1,103554,96446
5:4:2,0,-1,103555,96445
5:1:6,1,1,103554,96446
2:5:1,1,1,103553,96447
2:5:1,1,1,103552,96448
2:5:3,0,-1,103553,96447
4:4:4,0,-1,103554,96446
6:3:2,0,-1,103555,96445
3:2:4,0,-1,103556,96444
4:2:4,0,-1,103557,96443
2:6:5,0,-1,103558,96442
3:5:3,0,-1,103559,96441
2:2:3,0,-1,103560,96440
4:3:2,0,-1,103561,96439
3:3:3,0,-1,103562,96438
6:6:2,0,-1,103563,96437
4:2:5,0,-1,103564,96436
2:6:4,0,-1,103565,96435
2:3:6,0,-1,103566,96434
4:5:6,0,-1,103567,96433
4:5:3,0,-1,103568,96432
1:2:4,1,1,103567,96433
1:5:6,1,1,103566,96434
6:5:1,1,1,103565,96435
3:6:3,0,-1,103566,96434
5:2:4,0,-1,103567,96433
5:3:6,0,-1,103568,96432
4:1:3,1,1,103567,96433
5:5:2,0,-1,103568,96432
3:5:2,0,-1,103569,96431
1:3:3,1,1,103568,96432
5:1:4,1,1,103567,96433
5:1:3,1,1,103566,96434
5:3:3,0,-1,103567,96433
2:2:4,0,-1,103568,96432
3:6:4,0,-1,103569,96431
5:1:5,1,1,103568,96432
6:5:6,0,-1,103569,96431
2:2:2,0,-1,103570,96430
5:3:4,0,-1,103571,96429
5:3:6,0,-1,103572,96428
4:2:5,0,-1,103573,96427
5:2:2,0,-1,103574,96426
1:1:3,2,2,103572,96428
4:4:4,0,-1,103573,96427
3:3:3,0,-1,103574,96426
3:2:5,0,-1,103575,96425
4:1:5,1,1,103574,96426
1:6:3,1,1,103573,96427
5:5:1,1,1,103572,96428
4:1:2,1,1,103571,96429
2:5:6,0,-1,103572,96428
6:5:4,0,-1,103573,96427
4:5:5,0,-1,103574,96426
4:6:3,0,-1,103575,96425
6:6:5,0,-1,103576,96424
6:1:3,1,1,103575,96425
5:6:3,0,-1,103576,96424
2:5:6,0,-1,103577,96423
2:2:4,0,-1,103578,96422
3:5:2,0,-1,103579,96421
4:2:2,0,-1,103580,96420
6:1:5,1,1,103579,96421
1:6:2,1,1,103578,96422
2:3:3,0,-1,103579,96421
5:4:2,0,-1,103580,96420
1:2:5,1,1,103579,96421
5:1:4,1,1,103578,96422
2:4:1,1,1,103577,96423
6:3:1,1,1,103576,96424
6:1:2,1,1,103575,96425
5:3:6,0,-1,103576,96424
5:2:6,0,-1,103577,96423
4:1:3,1,1,103576,96424
2:6:4,0,-1,103577,96423
6:6:2,0,-1,103578,96422
4:1:6,1,1,103577,96423
5:1:4,1,1,103576,96424
6:2:6,0,-1,103577,96423
2:2:3,0,-1,103578,96422
1:5:3,1,1,103577,96423
5:4:3,0,-1,103578,96422
2:4:3,0,-1,103579,96421
6:3:5,0,-1,103580,96420
2:4:2,0,-1,103581,96419
5:6:2,0,-1,103582,96418
6:5:6,0,-1,103583,96417
1:2:1,2,2,103581,96419
4:4:6,0,-1,103582,96418
1:4:2,1,1,103581,96419
1:2:6,1,1,103580,96420
2:2:6,0,-1,103581,96419
3:2:3,0,-1,103582,96418
6:6:6,0,-1,103583,96417
2:4:4,0,-1,103584,96416
4:1:5,1,1,103583,96417
4:4:3,0,-1,103584,96416
1:3:4,1,1,103583,96417
2:5:3,0,-1,103584,96416
3:1:4,1,1,103583,96417
5:5:3,0,-1,103584,96416
1:6:4,1,1,103583,96417
2:2:1,1,1,103582,96418
3:1:1,2,2,103580,96420
4:4:4,0,-1,103581,96419
3:5:4,0,-1,103582,96418
2:5:4,0,-1,103583,96417
2:4:1,1,1,103582,96418
6:3:1,1,1,103581,96419
4:6:2,0,-1,103582,96418
6:2:5,0,-1,103583,96417
4:1:3,1,1,103582,96418
6:3:5,0,-1,103583,96417
1:5:5,1,1,103582,96418
1:5:4,1,1,103581,96419
6:1:6,1,1,103580,96420
6:5:1,1,1,103579,96421
2:5:5,0,-1,103580,96420
1:4:6,1,1,103579,96421
1:6:6,1,1,103578,96422
6:6:1,1,1,103577,96423
5:5:4,0,-1,103578,96422
5:2:5,0,-1,103579,96421
3:6:6,0,-1,103580,96420
1:4:6,1,1,103579,96421
5:2:1,1,1,103578,96422
1:2:2,1,1,103577,96423
4:3:1,1,1,103576,96424
4:6:4,0,-1,103577,96423
5:3:6,0,-1,103578,96422
4:2:1,1,1,103577,96423
6:6:2,0,-1,103578,96422
6:2:3,0,-1,103579,96421
6:4:6,0,-1,103580,96420
3:3:3,0,-1,103581,96419
4:4:1,1,1,103580,96420
3:4:3,0,-1,103581,96419
5:5:1,1,1,103580,96420
4:2:4,0,-1,103581,96419
5:2:5,0,-1,103582,96418
5:2:1,1,1,103581,96419
6:1:1,2,2,103579,96421
6:4:1,1,1,103578,96422
1:3:3,1,1,103577,96423
4:5:1,1,1,103576,96424
5:6:6,0,-1,103577,96423
5:6:5,0,-1,103578,96422
5:1:5,1,1,103577,96423
6:5:5,0,-1,103578,96422
4:6:4,0,-1,103579,96421
1:3:4,1,1,103578,96422
3:5:4,0,-1,103579,96421
5:5:5,0,-1,103580,96420
6:6:4,0,-1,103581,96419
5:6:6,0,-1,103582,96418
5:4:5,0,-1,103583,96417
1:5:2,1,1,103582,96418
6:4:1,1,1,103581,96419
2:5:3,0,-1,103582,96418
2:2:6,0,-1,103583,96417
2:3:1,1,1,103582,96418
1:6:1,2,2,103580,96420
1:2:2,1,1,103579,96421
6:1:3,1,1,103578,96422
3:2:3,0,-1,103579,96421
4:1:1,2,2,103577,96423
1:4:3,1,1,103576,96424
3:4:2,0,-1,103577,96423
3:4:1,1,1,103576,96424
1:2:6,1,1,103575,96425
5:2:6,0,-1,103576,96424
4:4:1,1,1,103575,96425
5:6:5,0,-1,103576,96424
3:1:3,1,1,103575,96425
3:6:4,0,-1,103576,96424
3:3:5,0,-1,103577,96423
2:1:1,2,2,103575,96425
6:1:3,1,1,103574,96426
4:5:4,0,-1,103575,96425
4:3:2,0,-1,103576,96424
3:2:6,0,-1,103577,96423
3:2:5,0,-1,103578,96422
4:1:1,2,2,103576,96424
3:5:3,0,-1,103577,96423
4:1:3,1,1,103576,96424
1:3:1,2,2,103574,96426
2:6:6,0,-1,103575,96425
4:1:1,2,2,103573,96427
1:3:1,2,2,103571,96429
2:3:2,0,-1,103572,96428
4:6:5,0,-1,103573,96427
5:3:5,0,-1,103574,96426
2:5:4,0,-1,103575,96425
5:4:5,0,-1,103576,96424
2:6:1,1,1,103575,96425
5:2:3,0,-1,103576,96424
5:3:4,0,-1,103577,96423
4:1:4,1,1,103576,96424
4:6:5,0,-1,103577,96423
3:3:4,0,-1,103578,96422
3:1:5,1,1,103577,96423
3:6:1,1,1,103576,96424
4:4:2,0,-1,103577,96423
4:3:1,1,1,103576,96424
1:3:2,1,1,103575,96425
1:4:3,1,1,103574,96426
3:1:2,1,1,103573,96427
1:2:4,1,1,103572,96428
5:1:5,1,1,103571,96429
6:4:2,0,-1,103572,96428
4:5:3,0,-1,103573,96427
2:1:4,1,1,103572,96428
2:4:5,0,-1,103573,96427
6:4:2,0,-1,103574,96426
5:2:5,0,-1,103575,96425
1:4:1,2,2,103573,96427
6:5:6,0,-1,103574,96426
1:6:6,1,1,103573,96427
5:1:5,1,1,103572,96428
3:6:1,1,1,103571,96429
4:4:1,1,1,103570,96430
4:2:1,1,1,103569,96431
3:1:5,1,1,103568,96432
6:2:2,0,-1,103569,96431
1:5:3,1,1,103568,96432
2:6:1,1,1,103567,96433
5:3:1,1,1,103566,96434
6:3:3,0,-1,103567,96433
1:3:3,1,1,103566,96434
4:5:3,0,-1,103567,96433
5:6:6,0,-1,103568,96432
2:3:2,0,-1,103569,96431
2:5:1,1,1,103568,96432
3:2:4,0,-1,103569,96431
5:5:5,0,-1,103570,96430
4:3:3,0,-1,103571,96429
5:4:1,1,1,103570,96430
2:1:5,1,1,103569,96431
2:6:1,1,1,103568,96432
1:3:4,1,1,103567,96433
6:3:3,0,-1,103568,96432
6:1:3,1,1,103567,96433
5:5:1,1,1,103566,96434
3:5:5,0,-1,103567,96433
4:5:6,0,-1,103568,96432
5:5:4,0,-1,103569,96431
3:4:3,0,-1,103570,96430
1:5:6,1,1,103569,96431
5:1:6,1,1,103568,96432
6:2:2,0,-1,103569,96431
2:4:6,0,-1,103570,96430
1:6:1,2,2,103568,96432
1:6:2,1,1,103567,96433
2:4:6,0,-1,103568,96432
4:3:6,0,-1,103569,96431
6:2:2,0,-1,103570,96430
6:4:1,1,1,103569,96431
6:6:3,0,-1,103570,96430
5:2:3,0,-1,103571,96429
5:2:6,0,-1,103572,96428
6:1:6,1,1,103571,96429
2:6:2,0,-1,103572,96428
3:4:5,0,-1,103573,96427
2:4:1,1,1,103572,96428
2:3:6,0,-1,103573,96427
6:3:2,0,-1,103574,96426
5:1:2,1,1,103573,96427
6:5:6,0,-1,103574,96426
1:5:1,2,2,103572,96428
6:6:2,0,-1,103573,96427
6:1:3,1,1,103572,96428
1:4:1,2,2,103570,96430
3:3:6,0,-1,103571,96429
1:6:1,2,2,103569,96431
1:1:4,2,2,103567,96433
2:1:1,2,2,103565,96435
3:4:5,0,-1,103566,96434
6:4:4,0,-1,103567,96433
6:4:6,0,-1,103568,96432
3:5:5,0,-1,103569,96431
1:4:2,1,1,103568,96432
3:1:1,2,2,103566,96434
5:3:1,1,1,103565,96435
2:4:5,0,-1,103566,96434
5:3:3,0,-1,103567,96433
2:6:4,0,-1,103568,96432
3:6:3,0,-1,103569,96431
2:1:5,1,1,103568,96432
2:4:4,0,-1,103569,96431
2:6:1,1,1,103568,96432
5:2:5,0,-1,103569,96431
4:5:3,0,-1,103570,96430
5:5:4,0,-1,103571,96429
6:4:1,1,1,103570,96430
3:2:4,0,-1,103571,96429
5:2:3,0,-1,103572,96428
4:5:3,0,-1,103573,96427
6:4:5,0,-1,103574,96426
5:4:1,1,1,103573,96427
6:5:1,1,1,103572,96428
6:1:1,2,2,103570,96430
3:5:1,1,1,103569,96431
3:4:5,0,-1,103570,96430
1:3:3,1,1,103569,96431
5:1:6,1,1,103568,96432
6:3:4,0,-1,103569,96431
6:6:6,0,-1,103570,96430
3:4:5,0,-1,103571,96429
5:4:4,0,-1,103572,96428
4:4:5,0,-1,103573,96427
5:5:1,1,1,103572,96428
1:4:2,1,1,103571,96429
2:6:1,1,1,103570,96430
3:1:5,1,1,103569,96431
3:2:3,0,-1,103570,96430
5:5:3,0,-1,103571,96429
2:4:3,0,-1,103572,96428
2:2:1,1,1,103571,96429
5:2:5,0,-1,103572,96428
3:1:6,1,1,103571,96429
2:2:1,1,1,103570,96430
4:4:3,0,-1,103571,96429
4:6:5,0,-1,103572,96428
2:2:4,0,-1,103573,96427
6:6:4,0,-1,103574,96426
1:2:6,1,1,103573,96427
4:2:4,0,-1,103574,96426
3:1:4,1,1,103573,96427
1:6:6,1,1,103572,96428
3:6:5,0,-1,103573,96427
4:4:5,0,-1,103574,96426
1:4:5,1,1,103573,96427
6:2:5,0,-1,103574,96426
6:4:2,0,-1,103575,96425
3:6:4,0,-1,103576,96424
5:4:3,0,-1,103577,96423
5:2:3,0,-1,103578,96422
5:6:3,0,-1,103579,96421
4:1:5,1,1,103578,96422
1:3:3,1,1,103577,96423
2:3:1,1,1,103576,96424
2:1:2,1,1,103575,96425
2:3:2,0,-1,103576,96424
5:1:3,1,1,103575,96425
1:2:5,1,1,103574,96426
1:6:5,1,1,103573,96427
3:3:6,0,-1,103574,96426
5:6:5,0,-1,103575,96425
1:2:5,1,1,103574,96426
4:4:2,0,-1,103575,96425
2:2:3,0,-1,103576,96424
1:1:1,3,3,103573,96427
5:4:5,0,-1,103574,96426
6:4:3,0,-1,103575,96425
3:2:5,0,-1,103576,96424
3:2:4,0,-1,103577,96423
4:2:4,0,-1,103578,96422
3:3:2,0,-1,103579,96421
5:6:6,0,-1,103580,96420
3:2:5,0,-1,103581,96419
4:2:6,0,-1,103582,96418
4:6:6,0,-1,103583,96417
2:1:2,1,1,103582,96418
1:6:1,2,2,103580,96420
1:4:4,1,1,103579,96421
4:4:1,1,1,103578,96422
3:1:1,2,2,103576,96424
4:5:5,0,-1,103577,96423
1:2:1,2,2,103575,96425
5:6:1,1,1,103574,96426
2:4:4,0,-1,103575,96425
6:3:2,0,-1,103576,96424
5:2:6,0,-1,103577,96423
3:1:6,1,1,103576,96424
5:3:4,0,-1,103577,96423
2:2:3,0,-1,103578,96422
6:5:4,0,-1,103579,96421
2:3:2,0,-1,103580,96420
6:6:1,1,1,103579,96421
3:2:3,0,-1,103580,96420
5:5:6,0,-1,103581,96419
6:1:1,2,2,103579,96421
3:1:3,1,1,103578,96422
2:4:3,0,-1,103579,96421
2:5:3,0,-1,103580,96420
6:1:6,1,1,103579,96421
4:2:1,1,1,103578,96422
1:2:2,1,1,103577,96423
2:1:6,1,1,103576,96424
3:4:1,1,1,103575,96425
3:5:4,0,-1,103576,96424
3:2:6,0,-1,103577,96423
6:6:2,0,-1,103578,96422
1:2:4,1,1,103577,96423
3:4:2,0,-1,103578,96422
2:2:6,0,-1,103579,96421
6:1:4,1,1,103578,96422
2:6:5,0,-1,103579,96421
3:5:3,0,-1,103580,96420
5:3:1,1,1,103579,96421
4:4:3,0,-1,103580,96420
6:6:1,1,1,103579,96421
6:3:2,0,-1,103580,96420
2:6:4,0,-1,103581,96419
2:5:2,0,-1,103582,96418
3:1:4,1,1,103581,96419
3:2:3,0,-1,103582,96418
1:4:4,1,1,103581,96419
3:5:1,1,1,103580,96420
3:1:6,1,1,103579,96421
3:1:1,2,2,103577,96423
4:6:4,0,-1,103578,96422
3:5:3,0,-1,103579,96421
1:6:1,2,2,103577,96423
1:5:3,1,1,103576,96424
1:5:2,1,1,103575,96425
4:5:2,0,-1,103576,96424
6:2:6,0,-1,103577,96423
1:4:5,1,1,103576,96424
2:1:5,1,1,103575,96425
5:1:3,1,1,103574,96426
2:1:4,1,1,103573,96427
2:2:6,0,-1,103574,96426
3:5:6,0,-1,103575,96425
5:3:4,0,-1,103576,96424
5:3:1,1,1,103575,96425
1:2:2,1,1,103574,96426
6:4:4,0,-1,103575,96425
1:3:3,1,1,103574,96426
3:4:4,0,-1,103575,96425
4:3:4,0,-1,103576,96424
4:4:6,0,-1,103577,96423
3:5:3,0,-1,103578,96422
5:6:3,0,-1,103579,96421
5:3:6,0,-1,103580,96420
6:6:6,0,-1,103581,96419
6:6:6,0,-1,103582,96418
5:4:4,0,-1,103583,96417
2:1:1,2,2,103581,96419
3:5:4,0,-1,103582,96418
5:1:2,1,1,103581,96419
1:6:6,1,1,103580,96420
4:1:2,1,1,103579,96421
6:4:3,0,-1,103580,96420
6:6:3,0,-1,103581,96419
1:3:4,1,1,103580,96420
6:2:5,0,-1,103581,96419
3:2:2,0,-1,103582,96418
1:4:1,2,2,103580,96420
2:6:2,0,-1,103581,96419
6:1:3,1,1,103580,96420
5:3:2,0,-1,103581,96419
6:2:2,0,-1,103582,96418
6:2:6,0,-1,103583,96417
1:6:3,1,1,103582,96418
1:1:3,2,2,103580,96420
3:4:6,0,-1,103581,96419
3:3:6,0,-1,103582,96418
1:3:3,1,1,103581,96419
5:6:2,0,-1,103582,96418
3:5:5,0,-1,103583,96417
1:5:3,1,1,103582,96418
4:6:2,0,-1,103583,96417
6:3:2,0,-1,103584,96416
3:1:2,1,1,103583,96417
1:6:1,2,2,103581,96419
6:3:3,0,-1,103582,96418
3:1:5,1,1,103581,96419
6:5:3,0,-1,103582,96418
6:1:5,1,1,103581,96419
3:4:1,1,1,103580,96420
4:6:1,1,1,103579,96421
2:5:5,0,-1,103580,96420
6:2:1,1,1,103579,96421
1:1:1,3,3,103576,96424
1:1:2,2,2,103574,96426
5:4:6,0,-1,103575,96425
4:1:3,1,1,103574,96426
4:5:2,0,-1,103575,96425
3:1:6,1,1,103574,96426
4:1:1,2,2,103572,96428
1:6:5,1,1,103571,96429
3:1:4,1,1,103570,96430
3:4:4,0,-1,103571,96429
1:1:1,3,3,103568,96432
1:5:2,1,1,103567,96433
6:1:6,1,1,103566,96434
1:2:4,1,1,103565,96435
3:1:1,2,2,103563,96437
2:3:3,0,-1,103564,96436
5:6:3,0,-1,103565,96435
4:6:1,1,1,103564,96436
3:3:4,0,-1,103565,96435
6:2:4,0,-1,103566,96434
5:4:5,0,-1,103567,96433
2:2:5,0,-1,103568,96432
3:6:6,0,-1,103569,96431
2:5:2,0,-1,103570,96430
3:3:4,0,-1,103571,96429
1:1:6,2,2,103569,96431
2:4:6,0,-1,103570,96430
3:1:3,1,1,103569,96431
4:1:4,1,1,103568,96432
5:3:6,0,-1,103569,96431
1:6:2,1,1,103568,96432
5:1:1,2,2,103566,96434
1:4:1,2,2,103564,96436
5:6:5,0,-1,103565,96435
4:1:5,1,1,103564,96436
1:5:4,1,1,103563,96437
3:6:2,0,-1,103564,96436
3:5:3,0,-1,103565,96435
4:4:1,1,1,103564,96436
3:2:6,0,-1,103565,96435
1:3:6,1,1,103564,96436
5:4:6,0,-1,103565,96435
5:5:1,1,1,103564,96436
6:6:2,0,-1,103565,96435
4:3:5,0,-1,103566,96434
5:3:4,0,-1,103567,96433
3:6:1,1,1,103566,96434
5:6:2,0,-1,103567,96433
3:6:5,0,-1,103568,96432
1:6:5,1,1,103567,96433
2:6:6,0,-1,103568,96432
2:5:1,1,1,103567,96433
1:2:4,1,1,103566,96434
5:4:6,0,-1,103567,96433
4:2:6,0,-1,103568,96432
5:4:5,0,-1,103569,96431
3:6:2,0,-1,103570,96430
4:3:2,0,-1,103571,96429
4:6:5,0,-1,103572,96428
5:5:5,0,-1,103573,96427
3:1:4,1,1,103572,96428
4:2:6,0,-1,103573,96427
1:4:3,1,1,103572,96428
5:6:4,0,-1,103573,96427
4:1:5,1,1,103572,96428
3:6:3,0,-1,103573,96427
5:1:1,2,2,103571,96429
2:6:6,0,-1,103572,96428
1:2:1,2,2,103570,96430
6:1:5,1,1,103569,96431
1:5:1,2,2,103567,96433
6:5:4,0,-1,103568,96432
6:1:1,2,2,103566,96434
2:4:3,0,-1,103567,96433
6:1:6,1,1,103566,96434
1:5:3,1,1,103565,96435
2:6:4,0,-1,103566,96434
3:3:6,0,-1,103567,96433
3:1:2,1,1,103566,96434
6:5:5,0,-1,103567,96433
5:4:5,0,-1,103568,96432
6:5:6,0,-1,103569,96431
2:1:1,2,2,103567,96433
2:3:1,1,1,103566,96434
6:3:1,1,1,103565,96435
4:6:3,0,-1,103566,96434
2:5:4,0,-1,103567,96433
4:3:5,0,-1,103568,96432
3:5:6,0,-1,103569,96431
2:2:6,0,-1,103570,96430
1:5:4,1,1,103569,96431
2:3:1,1,1,103568,96432
2:2:6,0,-1,103569,96431
