run set,number of matches,winning result,game master balance,player balance
3:6:4,0,-1,103664,96336
6:5:5,2,2,103662,96338
5:2:1,1,1,103661,96339
1:1:2,0,-1,103662,96338
3:3:2,0,-1,103663,96337
5:2:5,2,2,103661,96339
4:6:3,0,-1,103662,96338
4:2:4,0,-1,103663,96337
3:3:4,0,-1,103664,96336
4:6:1,0,-1,103665,96335
1:6:6,0,-1,103666,96334
3:5:6,1,1,103665,96335
2:4:1,0,-1,103666,96334
4:6:2,0,-1,103667,96333
3:6:1,0,-1,103668,96332
6:2:6,0,-1,103669,96331
5:1:4,1,1,103668,96332
3:4:3,0,-1,103669,96331
4:1:3,0,-1,103670,96330
6:2:6,0,-1,103671,96329
2:1:2,0,-1,103672,96328
6:3:6,0,-1,103673,96327
5:3:4,1,1,103672,96328
2:1:1,0,-1,103673,96327
3:3:3,0,-1,103674,96326
1:3:2,0,-1,103675,96325
4:4:5,1,1,103674,96326
6:4:1,0,-1,103675,96325
4:5:5,2,2,103673,96327
1:5:2,1,1,103672,96328
5:5:3,2,2,103670,96330
5:2:3,1,1,103669,96331
3:4:1,0,-1,103670,96330
6:5:3,1,1,103669,96331
3:5:2,1,1,103668,96332
4:2:1,0,-1,103669,96331
6:3:4,0,-1,103670,96330
4:2:4,0,-1,103671,96329
6:3:1,0,-1,103672,96328
5:1:3,1,1,103671,96329
2:4:6,0,-1,103672,96328
6:6:1,0,-1,103673,96327
4:3:5,1,1,103672,96328
6:4:3,0,-1,103673,96327
6:4:1,0,-1,103674,96326
1:6:4,0,-1,103675,96325
2:4:3,0,-1,103676,96324
2:6:2,0,-1,103677,96323
6:6:2,0,-1,103678,96322
3:5:4,1,1,103677,96323
2:6:2,0,-1,103678,96322
4:3:4,0,-1,103679,96321
6:5:5,2,2,103677,96323
1:6:4,0,-1,103678,96322
2:3:3,0,-1,103679,96321
5:5:1,2,2,103677,96323
1:3:5,1,1,103676,96324
6:3:5,1,1,103675,96325
1:4:4,0,-1,103676,96324
4:6:1,0,-1,103677,96323
4:5:6,1,1,103676,96324
2:2:2,0,-1,103677,96323
2:2:4,0,-1,103678,96322
2:6:2,0,-1,103679,96321
1:4:4,0,-1,103680,96320
6:4:5,1,1,103679,96321
5:3:2,1,1,103678,96322
2:1:5,1,1,103677,96323
1:4:3,0,-1,103678,96322
1:3:2,0,-1,103679,96321
2:1:4,0,-1,103680,96320
3:3:4,0,-1,103681,96319
1:4:1,0,-1,103682,96318
5:1:5,2,2,103680,96320
1:4:2,0,-1,103681,96319
4:6:3,0,-1,103682,96318
3:2:4,0,-1,103683,96317
4:4:2,0,-1,103684,96316
4:1:1,0,-1,103685,96315
1:1:6,0,-1,103686,96314
6:2:6,0,-1,103687,96313
6:3:4,0,-1,103688,96312
5:4:5,2,2,103686,96314
6:1:4,0,-1,103687,96313
4:1:4,0,-1,103688,96312
5:3:2,1,1,103687,96313
1:1:1,0,-1,103688,96312
1:5:2,1,1,103687,96313
6:5:2,1,1,103686,96314
4:6:1,0,-1,103687,96313
3:3:3,0,-1,103688,96312
5:1:5,2,2,103686,96314
6:3:4,0,-1,103687,96313
2:4:5,1,1,103686,96314
4:5:2,1,1,103685,96315
6:6:5,1,1,103684,96316
5:1:3,1,1,103683,96317
4:2:6,0,-1,103684,96316
4:1:6,0,-1,103685,96315
6:5:3,1,1,103684,96316
2:4:5,1,1,103683,96317
4:4:3,0,-1,103684,96316
1:6:5,1,1,103683,96317
5:2:5,2,2,103681,96319
6:2:5,1,1,103680,96320
1:1:5,1,1,103679,96321
5:5:2,2,2,103677,96323
4:6:1,0,-1,103678,96322
6:4:5,1,1,103677,96323
6:6:6,0,-1,103678,96322
4:5:5,2,2,103676,96324
1:2:1,0,-1,103677,96323
3:3:3,0,-1,103678,96322
5:4:4,1,1,103677,96323
6:6:2,0,-1,103678,96322
2:1:4,0,-1,103679,96321
4:5:5,2,2,103677,96323
4:2:3,0,-1,103678,96322
3:1:1,0,-1,103679,96321
6:6:5,1,1,103678,96322
2:6:1,0,-1,103679,96321
1:1:2,0,-1,103680,96320
1:6:5,1,1,103679,96321
4:5:4,1,1,103678,96322
4:1:6,0,-1,103679,96321
2:6:3,0,-1,103680,96320
1:6:6,0,-1,103681,96319
2:5:1,1,1,103680,96320
6:1:1,0,-1,103681,96319
5:1:6,1,1,103680,96320
1:2:6,0,-1,103681,96319
6:3:4,0,-1,103682,96318
2:5:2,1,1,103681,96319
5:3:6,1,1,103680,96320
4:3:4,0,-1,103681,96319
1:3:1,0,-1,103682,96318
6:5:1,1,1,103681,96319
5:2:4,1,1,103680,96320
2:1:1,0,-1,103681,96319
3:3:6,0,-1,103682,96318
4:3:3,0,-1,103683,96317
6:6:2,0,-1,103684,96316
2:6:5,1,1,103683,96317
4:3:1,0,-1,103684,96316
3:2:2,0,-1,103685,96315
2:5:2,1,1,103684,96316
1:2:1,0,-1,103685,96315
2:6:3,0,-1,103686,96314
2:5:5,2,2,103684,96316
5:6:2,1,1,103683,96317
5:6:4,1,1,103682,96318
2:4:6,0,-1,103683,96317
5:5:5,3,3,103680,96320
5:2:4,1,1,103679,96321
3:6:2,0,-1,103680,96320
1:4:2,0,-1,103681,96319
6:6:1,0,-1,103682,96318
1:1:1,0,-1,103683,96317
6:6:2,0,-1,103684,96316
2:6:5,1,1,103683,96317
5:6:2,1,1,103682,96318
6:1:3,0,-1,103683,96317
2:2:6,0,-1,103684,96316
1:5:2,1,1,103683,96317
4:1:4,0,-1,103684,96316
3:2:2,0,-1,103685,96315
2:5:4,1,1,103684,96316
1:1:4,0,-1,103685,96315
6:3:5,1,1,103684,96316
3:3:1,0,-1,103685,96315
2:3:2,0,-1,103686,96314
6:2:1,0,-1,103687,96313
6:2:4,0,-1,103688,96312
1:4:5,1,1,103687,96313
4:1:4,0,-1,103688,96312
6:2:6,0,-1,103689,96311
3:6:6,0,-1,103690,96310
3:4:3,0,-1,103691,96309
2:3:2,0,-1,103692,96308
4:5:6,1,1,103691,96309
4:2:5,1,1,103690,96310
4:6:4,0,-1,103691,96309
2:6:3,0,-1,103692,96308
3:6:4,0,-1,103693,96307
1:4:6,0,-1,103694,96306
3:2:5,1,1,103693,96307
1:4:4,0,-1,103694,96306
1:4:4,0,-1,103695,96305
6:4:5,1,1,103694,96306
5:6:1,1,1,103693,96307
3:1:5,1,1,103692,96308
6:2:2,0,-1,103693,96307
5:4:4,1,1,103692,96308
1:3:3,0,-1,103693,96307
1:2:2,0,-1,103694,96306
4:3:1,0,-1,103695,96305
5:2:4,1,1,103694,96306
4:5:5,2,2,103692,96308
6:4:5,1,1,103691,96309
2:3:1,0,-1,103692,96308
5:3:3,1,1,103691,96309
1:6:2,0,-1,103692,96308
3:4:4,0,-1,103693,96307
2:4:6,0,-1,103694,96306
2:2:4,0,-1,103695,96305
3:4:1,0,-1,103696,96304
3:3:1,0,-1,103697,96303
3:6:2,0,-1,103698,96302
3:1:2,0,-1,103699,96301
6:3:1,0,-1,103700,96300
2:6:3,0,-1,103701,96299
2:1:1,0,-1,103702,96298
5:6:4,1,1,103701,96299
5:5:6,2,2,103699,96301
3:3:2,0,-1,103700,96300
3:4:5,1,1,103699,96301
2:6:5,1,1,103698,96302
2:2:1,0,-1,103699,96301
2:2:2,0,-1,103700,96300
6:3:5,1,1,103699,96301
2:2:6,0,-1,103700,96300
4:5:2,1,1,103699,96301
1:4:3,0,-1,103700,96300
4:6:4,0,-1,103701,96299
3:2:5,1,1,103700,96300
5:2:6,1,1,103699,96301
4:5:4,1,1,103698,96302
3:1:4,0,-1,103699,96301
2:1:6,0,-1,103700,96300
6:6:1,0,-1,103701,96299
6:2:1,0,-1,103702,96298
3:6:6,0,-1,103703,96297
1:4:2,0,-1,103704,96296
5:2:5,2,2,103702,96298
5:3:5,2,2,103700,96300
4:2:1,0,-1,103701,96299
6:3:2,0,-1,103702,96298
6:3:2,0,-1,103703,96297
5:4:2,1,1,103702,96298
3:5:5,2,2,103700,96300
1:5:3,1,1,103699,96301
3:4:3,0,-1,103700,96300
3:6:2,0,-1,103701,96299
2:4:4,0,-1,103702,96298
4:4:1,0,-1,103703,96297
2:5:4,1,1,103702,96298
1:6:6,0,-1,103703,96297
1:1:1,0,-1,103704,96296
2:4:5,1,1,103703,96297
2:4:2,0,-1,103704,96296
4:5:5,2,2,103702,96298
5:3:6,1,1,103701,96299
5:1:3,1,1,103700,96300
3:6:1,0,-1,103701,96299
6:1:2,0,-1,103702,96298
3:2:2,0,-1,103703,96297
1:3:3,0,-1,103704,96296
2:3:2,0,-1,103705,96295
1:5:4,1,1,103704,96296
6:6:5,1,1,103703,96297
2:2:3,0,-1,103704,96296
2:3:2,0,-1,103705,96295
1:3:5,1,1,103704,96296
6:4:4,0,-1,103705,96295
3:2:1,0,-1,103706,96294
6:1:2,0,-1,103707,96293
2:1:4,0,-1,103708,96292
6:3:3,0,-1,103709,96291
1:5:5,2,2,103707,96293
3:4:4,0,-1,103708,96292
5:4:6,1,1,103707,96293
3:5:2,1,1,103706,96294
6:6:3,0,-1,103707,96293
2:4:4,0,-1,103708,96292
1:2:4,0,-1,103709,96291
2:6:3,0,-1,103710,96290
1:6:6,0,-1,103711,96289
1:6:6,0,-1,103712,96288
1:3:6,0,-1,103713,96287
1:5:2,1,1,103712,96288
4:4:4,0,-1,103713,96287
1:1:5,1,1,103712,96288
1:1:1,0,-1,103713,96287
4:3:6,0,-1,103714,96286
2:3:3,0,-1,103715,96285
4:3:1,0,-1,103716,96284
1:5:6,1,1,103715,96285
1:1:3,0,-1,103716,96284
4:2:2,0,-1,103717,96283
1:5:5,2,2,103715,96285
1:5:4,1,1,103714,96286
3:1:6,0,-1,103715,96285
4:2:3,0,-1,103716,96284
1:2:6,0,-1,103717,96283
2:4:5,1,1,103716,96284
4:4:3,0,-1,103717,96283
2:5:4,1,1,103716,96284
6:3:2,0,-1,103717,96283
2:4:1,0,-1,103718,96282
2:1:2,0,-1,103719,96281
5:1:6,1,1,103718,96282
3:1:3,0,-1,103719,96281
2:3:5,1,1,103718,96282
6:6:4,0,-1,103719,96281
2:5:3,1,1,103718,96282
3:6:4,0,-1,103719,96281
2:1:6,0,-1,103720,96280
2:6:1,0,-1,103721,96279
5:2:6,1,1,103720,96280
1:1:3,0,-1,103721,96279
2:6:6,0,-1,103722,96278
6:5:3,1,1,103721,96279
3:1:4,0,-1,103722,96278
3:5:4,1,1,103721,96279
2:2:3,0,-1,103722,96278
4:2:1,0,-1,103723,96277
6:2:4,0,-1,103724,96276
6:2:5,1,1,103723,96277
4:3:3,0,-1,103724,96276
3:6:1,0,-1,103725,96275
6:2:3,0,-1,103726,96274
1:3:3,0,-1,103727,96273
2:5:3,1,1,103726,96274
2:1:6,0,-1,103727,96273
4:1:6,0,-1,103728,96272
3:5:1,1,1,103727,96273
2:5:3,1,1,103726,96274
6:6:6,0,-1,103727,96273
4:1:5,1,1,103726,96274
1:1:3,0,-1,103727,96273
6:1:2,0,-1,103728,96272
3:6:1,0,-1,103729,96271
2:6:6,0,-1,103730,96270
5:5:5,3,3,103727,96273
3:3:6,0,-1,103728,96272
2:3:5,1,1,103727,96273
3:3:4,0,-1,103728,96272
1:5:6,1,1,103727,96273
1:3:2,0,-1,103728,96272
3:6:2,0,-1,103729,96271
6:4:2,0,-1,103730,96270
1:2:6,0,-1,103731,96269
5:3:3,1,1,103730,96270
1:6:4,0,-1,103731,96269
5:4:5,2,2,103729,96271
6:1:4,0,-1,103730,96270
6:5:5,2,2,103728,96272
3:1:6,0,-1,103729,96271
4:3:6,0,-1,103730,96270
3:3:5,1,1,103729,96271
2:2:4,0,-1,103730,96270
4:6:2,0,-1,103731,96269
5:4:2,1,1,103730,96270
6:1:3,0,-1,103731,96269
1:1:1,0,-1,103732,96268
2:4:1,0,-1,103733,96267
3:5:3,1,1,103732,96268
6:6:2,0,-1,103733,96267
2:1:6,0,-1,103734,96266
6:1:2,0,-1,103735,96265
3:1:4,0,-1,103736,96264
4:4:6,0,-1,103737,96263
2:3:4,0,-1,103738,96262
5:4:5,2,2,103736,96264
6:6:2,0,-1,103737,96263
3:5:3,1,1,103736,96264
2:3:5,1,1,103735,96265
5:5:2,2,2,103733,96267
3:1:5,1,1,103732,96268
5:4:6,1,1,103731,96269
2:2:5,1,1,103730,96270
1:2:2,0,-1,103731,96269
1:2:2,0,-1,103732,96268
6:5:6,1,1,103731,96269
4:1:2,0,-1,103732,96268
2:1:4,0,-1,103733,96267
5:5:5,3,3,103730,96270
3:1:6,0,-1,103731,96269
2:3:3,0,-1,103732,96268
2:4:5,1,1,103731,96269
1:4:6,0,-1,103732,96268
3:5:5,2,2,103730,96270
3:6:6,0,-1,103731,96269
2:1:3,0,-1,103732,96268
4:2:5,1,1,103731,96269
3:6:4,0,-1,103732,96268
4:6:3,0,-1,103733,96267
3:2:1,0,-1,103734,96266
5:6:6,1,1,103733,96267
3:2:5,1,1,103732,96268
3:3:5,1,1,103731,96269
5:4:6,1,1,103730,96270
4:1:3,0,-1,103731,96269
2:2:5,1,1,103730,96270
2:2:1,0,-1,103731,96269
1:6:3,0,-1,103732,96268
1:4:3,0,-1,103733,96267
6:4:4,0,-1,103734,96266
6:5:5,2,2,103732,96268
5:2:5,2,2,103730,96270
2:6:2,0,-1,103731,96269
5:2:4,1,1,103730,96270
1:5:3,1,1,103729,96271
2:6:5,1,1,103728,96272
4:6:3,0,-1,103729,96271
3:3:2,0,-1,103730,96270
3:4:5,1,1,103729,96271
3:1:2,0,-1,103730,96270
6:2:2,0,-1,103731,96269
5:2:6,1,1,103730,96270
5:6:6,1,1,103729,96271
5:4:3,1,1,103728,96272
6:4:6,0,-1,103729,96271
2:2:3,0,-1,103730,96270
5:5:2,2,2,103728,96272
3:6:6,0,-1,103729,96271
1:5:3,1,1,103728,96272
1:6:2,0,-1,103729,96271
2:5:5,2,2,103727,96273
5:5:5,3,3,103724,96276
3:2:6,0,-1,103725,96275
2:1:3,0,-1,103726,96274
4:3:6,0,-1,103727,96273
6:4:2,0,-1,103728,96272
2:3:4,0,-1,103729,96271
5:2:1,1,1,103728,96272
3:6:5,1,1,103727,96273
1:5:1,1,1,103726,96274
2:6:3,0,-1,103727,96273
4:6:6,0,-1,103728,96272
2:2:4,0,-1,103729,96271
6:1:5,1,1,103728,96272
4:6:2,0,-1,103729,96271
1:6:2,0,-1,103730,96270
5:5:6,2,2,103728,96272
3:6:2,0,-1,103729,96271
3:2:5,1,1,103728,96272
6:5:4,1,1,103727,96273
5:6:2,1,1,103726,96274
6:2:5,1,1,103725,96275
1:5:5,2,2,103723,96277
3:5:1,1,1,103722,96278
5:1:4,1,1,103721,96279
4:1:6,0,-1,103722,96278
3:6:3,0,-1,103723,96277
5:3:3,1,1,103722,96278
6:1:1,0,-1,103723,96277
1:4:3,0,-1,103724,96276
4:2:5,1,1,103723,96277
2:5:1,1,1,103722,96278
2:4:3,0,-1,103723,96277
2:3:1,0,-1,103724,96276
4:4:3,0,-1,103725,96275
1:4:5,1,1,103724,96276
2:1:4,0,-1,103725,96275
5:2:2,1,1,103724,96276
6:6:3,0,-1,103725,96275
5:5:1,2,2,103723,96277
6:1:3,0,-1,103724,96276
2:1:4,0,-1,103725,96275
3:3:4,0,-1,103726,96274
3:6:2,0,-1,103727,96273
3:1:5,1,1,103726,96274
1:6:6,0,-1,103727,96273
2:2:4,0,-1,103728,96272
5:3:1,1,1,103727,96273
1:6:1,0,-1,103728,96272
3:2:3,0,-1,103729,96271
1:1:1,0,-1,103730,96270
2:3:2,0,-1,103731,96269
5:6:4,1,1,103730,96270
4:5:6,1,1,103729,96271
6:6:6,0,-1,103730,96270
3:5:3,1,1,103729,96271
1:3:6,0,-1,103730,96270
5:5:4,2,2,103728,96272
3:4:1,0,-1,103729,96271
4:3:4,0,-1,103730,96270
6:4:5,1,1,103729,96271
1:6:5,1,1,103728,96272
5:1:4,1,1,103727,96273
5:2:5,2,2,103725,96275
4:2:1,0,-1,103726,96274
1:6:6,0,-1,103727,96273
6:5:5,2,2,103725,96275
3:3:1,0,-1,103726,96274
4:5:3,1,1,103725,96275
5:2:3,1,1,103724,96276
6:2:2,0,-1,103725,96275
3:1:2,0,-1,103726,96274
2:2:1,0,-1,103727,96273
1:5:5,2,2,103725,96275
1:5:6,1,1,103724,96276
4:1:3,0,-1,103725,96275
4:4:4,0,-1,103726,96274
6:3:3,0,-1,103727,96273
6:2:1,0,-1,103728,96272
5:4:4,1,1,103727,96273
1:1:3,0,-1,103728,96272
3:3:3,0,-1,103729,96271
2:2:2,0,-1,103730,96270
2:1:3,0,-1,103731,96269
2:1:1,0,-1,103732,96268
2:4:5,1,1,103731,96269
4:2:5,1,1,103730,96270
6:6:3,0,-1,103731,96269
5:4:4,1,1,103730,96270
6:5:6,1,1,103729,96271
3:6:3,0,-1,103730,96270
3:2:3,0,-1,103731,96269
4:5:4,1,1,103730,96270
4:4:1,0,-1,103731,96269
3:4:2,0,-1,103732,96268
4:3:3,0,-1,103733,96267
3:5:6,1,1,103732,96268
5:2:6,1,1,103731,96269
1:4:4,0,-1,103732,96268
1:1:4,0,-1,103733,96267
3:5:5,2,2,103731,96269
5:5:3,2,2,103729,96271
6:6:4,0,-1,103730,96270
5:4:3,1,1,103729,96271
4:3:2,0,-1,103730,96270
2:3:4,0,-1,103731,96269
4:4:1,0,-1,103732,96268
1:5:4,1,1,103731,96269
3:4:3,0,-1,103732,96268
5:2:6,1,1,103731,96269
4:4:2,0,-1,103732,96268
2:6:3,0,-1,103733,96267
2:4:6,0,-1,103734,96266
5:1:3,1,1,103733,96267
3:3:1,0,-1,103734,96266
3:4:4,0,-1,103735,96265
2:3:1,0,-1,103736,96264
2:1:6,0,-1,103737,96263
1:2:2,0,-1,103738,96262
3:3:4,0,-1,103739,96261
3:4:1,0,-1,103740,96260
4:5:3,1,1,103739,96261
1:3:4,0,-1,103740,96260
6:1:2,0,-1,103741,96259
2:2:4,0,-1,103742,96258
1:5:1,1,1,103741,96259
5:6:4,1,1,103740,96260
4:1:6,0,-1,103741,96259
1:4:2,0,-1,103742,96258
3:1:5,1,1,103741,96259
6:6:6,0,-1,103742,96258
4:1:3,0,-1,103743,96257
6:3:5,1,1,103742,96258
4:1:4,0,-1,103743,96257
3:4:1,0,-1,103744,96256
1:1:2,0,-1,103745,96255
4:4:4,0,-1,103746,96254
3:4:1,0,-1,103747,96253
1:6:1,0,-1,103748,96252
6:4:2,0,-1,103749,96251
6:2:6,0,-1,103750,96250
4:1:6,0,-1,103751,96249
3:1:6,0,-1,103752,96248
3:2:6,0,-1,103753,96247
1:4:2,0,-1,103754,96246
3:6:5,1,1,103753,96247
3:6:3,0,-1,103754,96246
3:4:6,0,-1,103755,96245
1:3:3,0,-1,103756,96244
2:1:5,1,1,103755,96245
1:5:6,1,1,103754,96246
4:5:1,1,1,103753,96247
4:6:2,0,-1,103754,96246
2:2:5,1,1,103753,96247
4:2:1,0,-1,103754,96246
6:5:1,1,1,103753,96247
5:4:1,1,1,103752,96248
5:4:5,2,2,103750,96250
4:6:5,1,1,103749,96251
1:2:4,0,-1,103750,96250
2:4:3,0,-1,103751,96249
5:1:2,1,1,103750,96250
6:2:6,0,-1,103751,96249
2:5:1,1,1,103750,96250
3:4:6,0,-1,103751,96249
4:5:1,1,1,103750,96250
5:6:5,2,2,103748,96252
6:2:5,1,1,103747,96253
4:5:3,1,1,103746,96254
4:2:2,0,-1,103747,96253
2:5:2,1,1,103746,96254
3:3:5,1,1,103745,96255
2:4:3,0,-1,103746,96254
2:4:2,0,-1,103747,96253
2:3:4,0,-1,103748,96252
1:5:1,1,1,103747,96253
6:6:4,0,-1,103748,96252
6:3:6,0,-1,103749,96251
6:6:6,0,-1,103750,96250
3:1:5,1,1,103749,96251
6:2:5,1,1,103748,96252
5:2:3,1,1,103747,96253
4:1:6,0,-1,103748,96252
6:1:6,0,-1,103749,96251
3:5:6,1,1,103748,96252
1:6:6,0,-1,103749,96251
5:4:2,1,1,103748,96252
1:6:1,0,-1,103749,96251
1:1:5,1,1,103748,96252
3:2:1,0,-1,103749,96251
2:3:6,0,-1,103750,96250
4:6:2,0,-1,103751,96249
6:3:1,0,-1,103752,96248
6:2:4,0,-1,103753,96247
1:2:3,0,-1,103754,96246
3:5:6,1,1,103753,96247
4:1:2,0,-1,103754,96246
5:6:3,1,1,103753,96247
5:4:5,2,2,103751,96249
1:2:6,0,-1,103752,96248
5:1:5,2,2,103750,96250
5:2:2,1,1,103749,96251
5:5:1,2,2,103747,96253
5:4:2,1,1,103746,96254
2:6:6,0,-1,103747,96253
6:3:6,0,-1,103748,96252
3:5:3,1,1,103747,96253
4:5:6,1,1,103746,96254
5:1:3,1,1,103745,96255
5:4:1,1,1,103744,96256
6:5:1,1,1,103743,96257
6:2:3,0,-1,103744,96256
5:3:1,1,1,103743,96257
2:4:2,0,-1,103744,96256
1:1:2,0,-1,103745,96255
3:5:6,1,1,103744,96256
3:2:4,0,-1,103745,96255
1:2:4,0,-1,103746,96254
2:2:4,0,-1,103747,96253
5:4:6,1,1,103746,96254
6:4:6,0,-1,103747,96253
4:1:6,0,-1,103748,96252
4:3:1,0,-1,103749,96251
6:4:6,0,-1,103750,96250
3:4:5,1,1,103749,96251
2:3:4,0,-1,103750,96250
4:4:2,0,-1,103751,96249
5:5:1,2,2,103749,96251
6:2:6,0,-1,103750,96250
6:2:1,0,-1,103751,96249
5:4:5,2,2,103749,96251
2:6:6,0,-1,103750,96250
6:6:5,1,1,103749,96251
2:6:6,0,-1,103750,96250
2:2:2,0,-1,103751,96249
5:2:3,1,1,103750,96250
3:1:6,0,-1,103751,96249
4:5:2,1,1,103750,96250
1:2:6,0,-1,103751,96249
2:4:4,0,-1,103752,96248
1:4:5,1,1,103751,96249
1:2:1,0,-1,103752,96248
5:3:2,1,1,103751,96249
2:1:5,1,1,103750,96250
6:4:6,0,-1,103751,96249
5:6:2,1,1,103750,96250
1:1:1,0,-1,103751,96249
4:5:5,2,2,103749,96251
1:2:6,0,-1,103750,96250
5:1:4,1,1,103749,96251
1:5:5,2,2,103747,96253
5:1:2,1,1,103746,96254
6:4:3,0,-1,103747,96253
2:1:4,0,-1,103748,96252
5:3:2,1,1,103747,96253
3:4:2,0,-1,103748,96252
2:3:6,0,-1,103749,96251
1:2:1,0,-1,103750,96250
1:5:4,1,1,103749,96251
1:6:4,0,-1,103750,96250
1:1:1,0,-1,103751,96249
5:6:3,1,1,103750,96250
2:3:5,1,1,103749,96251
2:6:1,0,-1,103750,96250
6:3:6,0,-1,103751,96249
3:1:6,0,-1,103752,96248
1:6:5,1,1,103751,96249
5:1:2,1,1,103750,96250
6:6:3,0,-1,103751,96249
1:1:5,1,1,103750,96250
6:4:4,0,-1,103751,96249
1:2:1,0,-1,103752,96248
2:2:4,0,-1,103753,96247
3:4:5,1,1,103752,96248
3:1:2,0,-1,103753,96247
6:4:4,0,-1,103754,96246
1:6:2,0,-1,103755,96245
3:1:2,0,-1,103756,96244
3:4:5,1,1,103755,96245
1:4:3,0,-1,103756,96244
4:3:6,0,-1,103757,96243
1:1:2,0,-1,103758,96242
5:2:5,2,2,103756,96244
4:4:1,0,-1,103757,96243
5:1:1,1,1,103756,96244
3:3:3,0,-1,103757,96243
5:4:1,1,1,103756,96244
2:4:5,1,1,103755,96245
6:6:4,0,-1,103756,96244
5:1:3,1,1,103755,96245
3:3:2,0,-1,103756,96244
2:5:4,1,1,103755,96245
6:3:4,0,-1,103756,96244
3:3:4,0,-1,103757,96243
4:6:2,0,-1,103758,96242
1:4:4,0,-1,103759,96241
4:1:1,0,-1,103760,96240
3:3:6,0,-1,103761,96239
5:2:3,1,1,103760,96240
2:3:1,0,-1,103761,96239
4:5:1,1,1,103760,96240
4:6:4,0,-1,103761,96239
6:3:1,0,-1,103762,96238
6:6:3,0,-1,103763,96237
4:6:4,0,-1,103764,96236
3:3:1,0,-1,103765,96235
6:6:6,0,-1,103766,96234
1:5:3,1,1,103765,96235
2:1:4,0,-1,103766,96234
2:4:4,0,-1,103767,96233
5:2:3,1,1,103766,96234
5:2:1,1,1,103765,96235
6:2:5,1,1,103764,96236
5:6:3,1,1,103763,96237
3:3:4,0,-1,103764,96236
2:5:6,1,1,103763,96237
2:4:2,0,-1,103764,96236
1:1:2,0,-1,103765,96235
1:2:3,0,-1,103766,96234
2:5:3,1,1,103765,96235
3:5:1,1,1,103764,96236
5:6:4,1,1,103763,96237
1:3:6,0,-1,103764,96236
5:6:4,1,1,103763,96237
4:2:5,1,1,103762,96238
1:1:4,0,-1,103763,96237
3:5:3,1,1,103762,96238
3:5:2,1,1,103761,96239
4:1:4,0,-1,103762,96238
4:6:4,0,-1,103763,96237
5:1:3,1,1,103762,96238
6:2:2,0,-1,103763,96237
2:6:5,1,1,103762,96238
5:4:6,1,1,103761,96239
5:4:3,1,1,103760,96240
4:4:3,0,-1,103761,96239
1:2:1,0,-1,103762,96238
2:4:5,1,1,103761,96239
5:1:4,1,1,103760,96240
1:5:1,1,1,103759,96241
2:6:1,0,-1,103760,96240
5:2:6,1,1,103759,96241
2:2:2,0,-1,103760,96240
2:4:4,0,-1,103761,96239
3:1:4,0,-1,103762,96238
5:6:3,1,1,103761,96239
6:6:4,0,-1,103762,96238
3:6:3,0,-1,103763,96237
6:1:3,0,-1,103764,96236
6:3:2,0,-1,103765,96235
3:6:4,0,-1,103766,96234
5:4:3,1,1,103765,96235
2:4:5,1,1,103764,96236
1:3:1,0,-1,103765,96235
6:1:6,0,-1,103766,96234
5:2:4,1,1,103765,96235
6:5:3,1,1,103764,96236
5:6:3,1,1,103763,96237
3:4:4,0,-1,103764,96236
3:3:5,1,1,103763,96237
5:3:4,1,1,103762,96238
1:6:3,0,-1,103763,96237
6:1:1,0,-1,103764,96236
3:2:2,0,-1,103765,96235
5:1:1,1,1,103764,96236
6:6:1,0,-1,103765,96235
5:2:6,1,1,103764,96236
3:6:4,0,-1,103765,96235
6:6:5,1,1,103764,96236
3:3:5,1,1,103763,96237
1:4:5,1,1,103762,96238
3:4:2,0,-1,103763,96237
5:1:4,1,1,103762,96238
5:4:6,1,1,103761,96239
6:1:5,1,1,103760,96240
1:2:6,0,-1,103761,96239
5:5:4,2,2,103759,96241
2:6:3,0,-1,103760,96240
6:5:1,1,1,103759,96241
6:4:5,1,1,103758,96242
1:4:5,1,1,103757,96243
4:3:6,0,-1,103758,96242
6:1:5,1,1,103757,96243
6:6:4,0,-1,103758,96242
1:1:1,0,-1,103759,96241
6:3:5,1,1,103758,96242
2:3:5,1,1,103757,96243
2:4:2,0,-1,103758,96242
5:5:4,2,2,103756,96244
2:6:3,0,-1,103757,96243
3:6:4,0,-1,103758,96242
5:6:6,1,1,103757,96243
3:1:6,0,-1,103758,96242
2:5:1,1,1,103757,96243
1:3:4,0,-1,103758,96242
2:4:3,0,-1,103759,96241
2:4:6,0,-1,103760,96240
5:6:4,1,1,103759,96241
2:2:5,1,1,103758,96242
3:4:1,0,-1,103759,96241
4:6:3,0,-1,103760,96240
5:6:5,2,2,103758,96242
2:3:3,0,-1,103759,96241
4:5:3,1,1,103758,96242
4:2:6,0,-1,103759,96241
6:2:1,0,-1,103760,96240
2:3:4,0,-1,103761,96239
6:6:4,0,-1,103762,96238
5:4:3,1,1,103761,96239
2:1:4,0,-1,103762,96238
1:4:3,0,-1,103763,96237
1:4:3,0,-1,103764,96236
5:5:4,2,2,103762,96238
5:4:3,1,1,103761,96239
2:2:2,0,-1,103762,96238
1:6:2,0,-1,103763,96237
6:4:1,0,-1,103764,96236
3:2:2,0,-1,103765,96235
4:4:3,0,-1,103766,96234
6:6:6,0,-1,103767,96233
1:6:3,0,-1,103768,96232
5:5:6,2,2,103766,96234
3:1:1,0,-1,103767,96233
3:6:6,0,-1,103768,96232
