run set,number of matches,winning result,game master balance,player balance
1:5:2,0,-1,103409,96591
2:5:2,0,-1,103410,96590
3:1:3,0,-1,103411,96589
1:1:4,0,-1,103412,96588
1:4:5,0,-1,103413,96587
6:2:6,2,2,103411,96589
1:3:5,0,-1,103412,96588
1:1:3,0,-1,103413,96587
2:5:4,0,-1,103414,96586
1:4:5,0,-1,103415,96585
5:3:2,0,-1,103416,96584
3:4:4,0,-1,103417,96583
5:1:1,0,-1,103418,96582
3:3:3,0,-1,103419,96581
5:3:6,1,1,103418,96582
4:3:5,0,-1,103419,96581
5:2:6,1,1,103418,96582
6:2:5,1,1,103417,96583
3:4:5,0,-1,103418,96582
3:3:3,0,-1,103419,96581
2:1:5,0,-1,103420,96580
2:5:4,0,-1,103421,96579
5:2:3,0,-1,103422,96578
3:4:4,0,-1,103423,96577
6:4:5,1,1,103422,96578
5:6:2,1,1,103421,96579
1:3:2,0,-1,103422,96578
5:1:5,0,-1,103423,96577
5:3:4,0,-1,103424,96576
6:4:4,1,1,103423,96577
1:4:1,0,-1,103424,96576
6:1:5,1,1,103423,96577
4:1:4,0,-1,103424,96576
4:4:3,0,-1,103425,96575
5:5:4,0,-1,103426,96574
2:4:2,0,-1,103427,96573
6:5:2,1,1,103426,96574
1:5:6,1,1,103425,96575
4:6:6,2,2,103423,96577
4:2:2,0,-1,103424,96576
1:1:3,0,-1,103425,96575
6:2:2,1,1,103424,96576
5:4:1,0,-1,103425,96575
4:3:2,0,-1,103426,96574
1:4:2,0,-1,103427,96573
6:2:6,2,2,103425,96575
5:1:3,0,-1,103426,96574
1:3:6,1,1,103425,96575
6:2:3,1,1,103424,96576
6:2:5,1,1,103423,96577
3:4:6,1,1,103422,96578
3:5:3,0,-1,103423,96577
1:3:1,0,-1,103424,96576
3:1:3,0,-1,103425,96575
6:4:3,1,1,103424,96576
3:3:4,0,-1,103425,96575
3:5:4,0,-1,103426,96574
5:3:5,0,-1,103427,96573
4:6:4,1,1,103426,96574
3:1:6,1,1,103425,96575
4:5:4,0,-1,103426,96574
5:5:4,0,-1,103427,96573
2:4:6,1,1,103426,96574
2:5:4,0,-1,103427,96573
6:2:2,1,1,103426,96574
4:3:5,0,-1,103427,96573
5:2:2,0,-1,103428,96572
5:4:1,0,-1,103429,96571
5:6:1,1,1,103428,96572
4:4:6,1,1,103427,96573
1:2:1,0,-1,103428,96572
6:1:4,1,1,103427,96573
5:1:2,0,-1,103428,96572
5:6:3,1,1,103427,96573
5:2:4,0,-1,103428,96572
4:3:2,0,-1,103429,96571
5:2:2,0,-1,103430,96570
3:2:1,0,-1,103431,96569
6:6:3,2,2,103429,96571
3:4:6,1,1,103428,96572
3:4:5,0,-1,103429,96571
1:2:1,0,-1,103430,96570
1:2:5,0,-1,103431,96569
5:1:3,0,-1,103432,96568
5:4:3,0,-1,103433,96567
1:2:4,0,-1,103434,96566
1:5:4,0,-1,103435,96565
1:4:1,0,-1,103436,96564
6:5:5,1,1,103435,96565
5:1:2,0,-1,103436,96564
1:5:1,0,-1,103437,96563
5:3:4,0,-1,103438,96562
5:3:6,1,1,103437,96563
4:3:1,0,-1,103438,96562
4:6:6,2,2,103436,96564
4:3:2,0,-1,103437,96563
3:4:4,0,-1,103438,96562
3:6:6,2,2,103436,96564
6:5:3,1,1,103435,96565
6:5:5,1,1,103434,96566
3:5:5,0,-1,103435,96565
5:5:1,0,-1,103436,96564
1:4:3,0,-1,103437,96563
3:4:1,0,-1,103438,96562
4:1:3,0,-1,103439,96561
6:6:3,2,2,103437,96563
5:6:2,1,1,103436,96564
6:2:6,2,2,103434,96566
3:1:5,0,-1,103435,96565
1:5:1,0,-1,103436,96564
6:3:3,1,1,103435,96565
2:6:2,1,1,103434,96566
1:5:1,0,-1,103435,96565
2:2:4,0,-1,103436,96564
3:6:1,1,1,103435,96565
6:3:6,2,2,103433,96567
1:2:6,1,1,103432,96568
2:6:5,1,1,103431,96569
1:4:1,0,-1,103432,96568
6:6:5,2,2,103430,96570
5:3:2,0,-1,103431,96569
6:1:4,1,1,103430,96570
1:1:5,0,-1,103431,96569
6:3:1,1,1,103430,96570
1:3:3,0,-1,103431,96569
3:5:6,1,1,103430,96570
1:5:3,0,-1,103431,96569
5:2:4,0,-1,103432,96568
1:6:3,1,1,103431,96569
4:2:6,1,1,103430,96570
5:5:6,1,1,103429,96571
5:4:3,0,-1,103430,96570
5:3:4,0,-1,103431,96569
1:6:3,1,1,103430,96570
5:6:1,1,1,103429,96571
6:6:1,2,2,103427,96573
1:1:5,0,-1,103428,96572
1:3:4,0,-1,103429,96571
4:2:6,1,1,103428,96572
3:6:1,1,1,103427,96573
4:2:6,1,1,103426,96574
1:2:3,0,-1,103427,96573
2:3:6,1,1,103426,96574
2:4:1,0,-1,103427,96573
2:6:1,1,1,103426,96574
2:2:3,0,-1,103427,96573
4:5:3,0,-1,103428,96572
6:3:5,1,1,103427,96573
2:6:4,1,1,103426,96574
2:6:3,1,1,103425,96575
6:1:4,1,1,103424,96576
6:1:5,1,1,103423,96577
2:1:2,0,-1,103424,96576
5:2:1,0,-1,103425,96575
6:2:6,2,2,103423,96577
1:6:6,2,2,103421,96579
3:1:5,0,-1,103422,96578
1:4:4,0,-1,103423,96577
2:1:2,0,-1,103424,96576
6:6:5,2,2,103422,96578
5:1:4,0,-1,103423,96577
6:1:5,1,1,103422,96578
4:6:3,1,1,103421,96579
3:6:2,1,1,103420,96580
5:5:6,1,1,103419,96581
2:2:2,0,-1,103420,96580
1:3:6,1,1,103419,96581
3:2:2,0,-1,103420,96580
6:1:2,1,1,103419,96581
5:3:2,0,-1,103420,96580
1:3:4,0,-1,103421,96579
4:4:3,0,-1,103422,96578
2:3:1,0,-1,103423,96577
2:5:2,0,-1,103424,96576
3:1:2,0,-1,103425,96575
1:3:3,0,-1,103426,96574
6:5:1,1,1,103425,96575
5:5:6,1,1,103424,96576
1:3:2,0,-1,103425,96575
5:2:6,1,1,103424,96576
1:3:4,0,-1,103425,96575
2:6:1,1,1,103424,96576
2:3:3,0,-1,103425,96575
2:3:2,0,-1,103426,96574
2:3:3,0,-1,103427,96573
3:1:4,0,-1,103428,96572
1:5:2,0,-1,103429,96571
3:1:2,0,-1,103430,96570
5:1:4,0,-1,103431,96569
2:4:2,0,-1,103432,96568
2:3:4,0,-1,103433,96567
5:1:1,0,-1,103434,96566
3:2:5,0,-1,103435,96565
2:1:1,0,-1,103436,96564
6:2:4,1,1,103435,96565
3:1:1,0,-1,103436,96564
5:5:1,0,-1,103437,96563
3:1:2,0,-1,103438,96562
6:1:3,1,1,103437,96563
5:2:6,1,1,103436,96564
6:4:5,1,1,103435,96565
4:4:1,0,-1,103436,96564
4:5:4,0,-1,103437,96563
4:5:4,0,-1,103438,96562
2:5:1,0,-1,103439,96561
3:5:5,0,-1,103440,96560
4:6:2,1,1,103439,96561
2:1:3,0,-1,103440,96560
1:3:4,0,-1,103441,96559
2:1:1,0,-1,103442,96558
5:5:6,1,1,103441,96559
3:1:5,0,-1,103442,96558
3:4:6,1,1,103441,96559
5:1:4,0,-1,103442,96558
6:6:1,2,2,103440,96560
3:6:2,1,1,103439,96561
2:3:5,0,-1,103440,96560
3:4:4,0,-1,103441,96559
6:5:2,1,1,103440,96560
5:5:4,0,-1,103441,96559
4:4:5,0,-1,103442,96558
4:1:2,0,-1,103443,96557
2:2:2,0,-1,103444,96556
6:1:6,2,2,103442,96558
1:2:1,0,-1,103443,96557
4:5:3,0,-1,103444,96556
3:1:1,0,-1,103445,96555
3:6:1,1,1,103444,96556
3:5:1,0,-1,103445,96555
1:1:1,0,-1,103446,96554
2:4:4,0,-1,103447,96553
2:2:5,0,-1,103448,96552
1:1:3,0,-1,103449,96551
3:1:2,0,-1,103450,96550
1:6:2,1,1,103449,96551
1:1:4,0,-1,103450,96550
4:5:4,0,-1,103451,96549
1:1:6,1,1,103450,96550
2:2:5,0,-1,103451,96549
1:2:5,0,-1,103452,96548
2:6:1,1,1,103451,96549
2:3:1,0,-1,103452,96548
3:6:3,1,1,103451,96549
5:3:6,1,1,103450,96550
6:4:4,1,1,103449,96551
3:3:1,0,-1,103450,96550
6:1:4,1,1,103449,96551
2:2:4,0,-1,103450,96550
5:1:1,0,-1,103451,96549
6:1:3,1,1,103450,96550
5:2:1,0,-1,103451,96549
1:2:3,0,-1,103452,96548
6:2:4,1,1,103451,96549
6:3:3,1,1,103450,96550
2:6:5,1,1,103449,96551
6:2:5,1,1,103448,96552
4:2:3,0,-1,103449,96551
3:6:6,2,2,103447,96553
5:1:4,0,-1,103448,96552
5:3:6,1,1,103447,96553
5:5:2,0,-1,103448,96552
6:6:1,2,2,103446,96554
2:3:2,0,-1,103447,96553
6:2:2,1,1,103446,96554
2:5:6,1,1,103445,96555
5:4:6,1,1,103444,96556
2:3:2,0,-1,103445,96555
3:2:1,0,-1,103446,96554
5:6:2,1,1,103445,96555
3:1:4,0,-1,103446,96554
6:5:1,1,1,103445,96555
6:1:3,1,1,103444,96556
1:4:4,0,-1,103445,96555
4:4:2,0,-1,103446,96554
3:1:2,0,-1,103447,96553
3:3:1,0,-1,103448,96552
4:1:6,1,1,103447,96553
2:1:1,0,-1,103448,96552
4:3:3,0,-1,103449,96551
5:2:2,0,-1,103450,96550
5:2:2,0,-1,103451,96549
2:2:6,1,1,103450,96550
6:6:4,2,2,103448,96552
1:6:2,1,1,103447,96553
1:6:5,1,1,103446,96554
2:5:6,1,1,103445,96555
6:1:1,1,1,103444,96556
6:5:4,1,1,103443,96557
3:1:5,0,-1,103444,96556
1:6:5,1,1,103443,96557
5:6:3,1,1,103442,96558
3:6:4,1,1,103441,96559
3:4:5,0,-1,103442,96558
4:2:3,0,-1,103443,96557
5:2:2,0,-1,103444,96556
2:4:4,0,-1,103445,96555
1:3:1,0,-1,103446,96554
2:6:5,1,1,103445,96555
6:6:3,2,2,103443,96557
2:6:2,1,1,103442,96558
5:6:5,1,1,103441,96559
1:4:4,0,-1,103442,96558
5:4:2,0,-1,103443,96557
1:5:2,0,-1,103444,96556
2:3:1,0,-1,103445,96555
5:3:3,0,-1,103446,96554
4:5:1,0,-1,103447,96553
1:2:5,0,-1,103448,96552
3:2:4,0,-1,103449,96551
5:4:4,0,-1,103450,96550
5:1:3,0,-1,103451,96549
3:6:6,2,2,103449,96551
2:2:4,0,-1,103450,96550
2:2:3,0,-1,103451,96549
4:3:4,0,-1,103452,96548
3:5:3,0,-1,103453,96547
4:1:1,0,-1,103454,96546
6:3:3,1,1,103453,96547
5:3:4,0,-1,103454,96546
2:2:3,0,-1,103455,96545
1:3:6,1,1,103454,96546
3:1:4,0,-1,103455,96545
6:4:1,1,1,103454,96546
4:4:1,0,-1,103455,96545
3:4:4,0,-1,103456,96544
4:4:1,0,-1,103457,96543
5:2:5,0,-1,103458,96542
5:2:2,0,-1,103459,96541
5:6:2,1,1,103458,96542
1:4:6,1,1,103457,96543
2:6:2,1,1,103456,96544
1:5:4,0,-1,103457,96543
1:5:2,0,-1,103458,96542
6:5:4,1,1,103457,96543
6:1:2,1,1,103456,96544
1:1:3,0,-1,103457,96543
4:1:6,1,1,103456,96544
1:6:1,1,1,103455,96545
3:1:1,0,-1,103456,96544
1:5:6,1,1,103455,96545
1:3:3,0,-1,103456,96544
2:6:4,1,1,103455,96545
5:5:5,0,-1,103456,96544
4:5:3,0,-1,103457,96543
1:5:3,0,-1,103458,96542
4:6:3,1,1,103457,96543
5:6:5,1,1,103456,96544
6:2:5,1,1,103455,96545
3:5:1,0,-1,103456,96544
2:2:2,0,-1,103457,96543
3:3:4,0,-1,103458,96542
2:6:3,1,1,103457,96543
2:5:2,0,-1,103458,96542
1:1:5,0,-1,103459,96541
3:1:4,0,-1,103460,96540
3:4:1,0,-1,103461,96539
4:1:5,0,-1,103462,96538
2:2:2,0,-1,103463,96537
2:1:5,0,-1,103464,96536
2:1:4,0,-1,103465,96535
4:5:4,0,-1,103466,96534
4:3:4,0,-1,103467,96533
5:1:1,0,-1,103468,96532
2:5:3,0,-1,103469,96531
5:1:2,0,-1,103470,96530
2:4:5,0,-1,103471,96529
1:4:4,0,-1,103472,96528
4:2:6,1,1,103471,96529
6:5:2,1,1,103470,96530
1:4:2,0,-1,103471,96529
4:5:4,0,-1,103472,96528
5:2:1,0,-1,103473,96527
2:5:1,0,-1,103474,96526
4:2:4,0,-1,103475,96525
3:3:3,0,-1,103476,96524
3:4:5,0,-1,103477,96523
1:2:4,0,-1,103478,96522
6:3:3,1,1,103477,96523
3:6:5,1,1,103476,96524
2:3:3,0,-1,103477,96523
1:5:5,0,-1,103478,96522
6:5:2,1,1,103477,96523
5:2:6,1,1,103476,96524
5:3:1,0,-1,103477,96523
4:5:6,1,1,103476,96524
6:3:1,1,1,103475,96525
3:4:5,0,-1,103476,96524
1:5:1,0,-1,103477,96523
5:6:3,1,1,103476,96524
6:2:2,1,1,103475,96525
4:4:5,0,-1,103476,96524
3:1:5,0,-1,103477,96523
1:1:3,0,-1,103478,96522
2:4:4,0,-1,103479,96521
3:4:2,0,-1,103480,96520
5:1:6,1,1,103479,96521
5:2:4,0,-1,103480,96520
6:4:5,1,1,103479,96521
3:5:6,1,1,103478,96522
4:6:4,1,1,103477,96523
2:4:5,0,-1,103478,96522
4:1:3,0,-1,103479,96521
6:3:4,1,1,103478,96522
4:2:5,0,-1,103479,96521
6:1:5,1,1,103478,96522
5:6:4,1,1,103477,96523
6:1:4,1,1,103476,96524
2:3:6,1,1,103475,96525
3:5:1,0,-1,103476,96524
4:3:1,0,-1,103477,96523
2:2:3,0,-1,103478,96522
3:5:2,0,-1,103479,96521
1:6:5,1,1,103478,96522
6:6:1,2,2,103476,96524
2:4:3,0,-1,103477,96523
3:5:3,0,-1,103478,96522
6:5:6,2,2,103476,96524
3:2:6,1,1,103475,96525
4:1:3,0,-1,103476,96524
6:1:3,1,1,103475,96525
3:5:3,0,-1,103476,96524
3:1:2,0,-1,103477,96523
5:6:2,1,1,103476,96524
4:1:6,1,1,103475,96525
3:3:1,0,-1,103476,96524
2:3:3,0,-1,103477,96523
2:2:6,1,1,103476,96524
6:4:2,1,1,103475,96525
6:3:4,1,1,103474,96526
6:6:5,2,2,103472,96528
5:1:2,0,-1,103473,96527
3:2:4,0,-1,103474,96526
3:2:2,0,-1,103475,96525
2:1:1,0,-1,103476,96524
6:1:6,2,2,103474,96526
5:2:6,1,1,103473,96527
6:6:2,2,2,103471,96529
5:1:5,0,-1,103472,96528
4:1:1,0,-1,103473,96527
2:6:4,1,1,103472,96528
3:2:1,0,-1,103473,96527
1:4:3,0,-1,103474,96526
5:6:4,1,1,103473,96527
6:1:2,1,1,103472,96528
6:5:3,1,1,103471,96529
5:2:3,0,-1,103472,96528
4:4:6,1,1,103471,96529
2:1:3,0,-1,103472,96528
3:6:4,1,1,103471,96529
6:6:1,2,2,103469,96531
5:2:6,1,1,103468,96532
2:3:3,0,-1,103469,96531
6:5:4,1,1,103468,96532
2:5:2,0,-1,103469,96531
3:1:2,0,-1,103470,96530
5:2:4,0,-1,103471,96529
6:5:1,1,1,103470,96530
4:1:5,0,-1,103471,96529
2:1:2,0,-1,103472,96528
4:4:5,0,-1,103473,96527
6:1:3,1,1,103472,96528
5:6:1,1,1,103471,96529
1:4:3,0,-1,103472,96528
4:3:1,0,-1,103473,96527
3:3:2,0,-1,103474,96526
4:2:1,0,-1,103475,96525
4:2:5,0,-1,103476,96524
6:4:6,2,2,103474,96526
1:6:5,1,1,103473,96527
2:1:3,0,-1,103474,96526
3:5:3,0,-1,103475,96525
1:4:3,0,-1,103476,96524
5:4:6,1,1,103475,96525
3:4:4,0,-1,103476,96524
3:6:5,1,1,103475,96525
5:4:3,0,-1,103476,96524
4:4:5,0,-1,103477,96523
6:5:1,1,1,103476,96524
1:1:6,1,1,103475,96525
3:1:3,0,-1,103476,96524
4:1:2,0,-1,103477,96523
2:4:4,0,-1,103478,96522
4:6:2,1,1,103477,96523
2:3:3,0,-1,103478,96522
6:5:2,1,1,103477,96523
6:3:2,1,1,103476,96524
3:2:4,0,-1,103477,96523
4:5:1,0,-1,103478,96522
3:6:5,1,1,103477,96523
1:1:2,0,-1,103478,96522
2:5:5,0,-1,103479,96521
1:1:6,1,1,103478,96522
4:4:6,1,1,103477,96523
6:5:4,1,1,103476,96524
2:3:3,0,-1,103477,96523
5:2:4,0,-1,103478,96522
5:1:5,0,-1,103479,96521
1:4:5,0,-1,103480,96520
2:4:5,0,-1,103481,96519
1:1:1,0,-1,103482,96518
1:2:1,0,-1,103483,96517
6:4:5,1,1,103482,96518
4:2:2,0,-1,103483,96517
1:2:3,0,-1,103484,96516
2:5:2,0,-1,103485,96515
2:5:6,1,1,103484,96516
3:2:6,1,1,103483,96517
4:4:4,0,-1,103484,96516
4:3:4,0,-1,103485,96515
6:3:6,2,2,103483,96517
6:5:2,1,1,103482,96518
5:1:4,0,-1,103483,96517
6:6:4,2,2,103481,96519
5:2:5,0,-1,103482,96518
2:6:1,1,1,103481,96519
2:2:6,1,1,103480,96520
5:1:5,0,-1,103481,96519
1:6:4,1,1,103480,96520
5:6:4,1,1,103479,96521
4:3:2,0,-1,103480,96520
4:5:2,0,-1,103481,96519
1:3:6,1,1,103480,96520
3:6:2,1,1,103479,96521
4:1:2,0,-1,103480,96520
4:6:1,1,1,103479,96521
6:6:3,2,2,103477,96523
4:4:1,0,-1,103478,96522
6:5:1,1,1,103477,96523
5:4:6,1,1,103476,96524
5:1:2,0,-1,103477,96523
3:3:4,0,-1,103478,96522
5:1:3,0,-1,103479,96521
1:2:5,0,-1,103480,96520
5:3:3,0,-1,103481,96519
1:4:5,0,-1,103482,96518
5:1:3,0,-1,103483,96517
5:1:3,0,-1,103484,96516
3:2:6,1,1,103483,96517
4:6:4,1,1,103482,96518
1:3:4,0,-1,103483,96517
6:4:1,1,1,103482,96518
1:4:3,0,-1,103483,96517
5:3:4,0,-1,103484,96516
5:2:5,0,-1,103485,96515
6:4:4,1,1,103484,96516
2:5:1,0,-1,103485,96515
5:6:4,1,1,103484,96516
2:2:4,0,-1,103485,96515
3:6:6,2,2,103483,96517
1:3:5,0,-1,103484,96516
6:5:4,1,1,103483,96517
1:1:3,0,-1,103484,96516
6:3:3,1,1,103483,96517
5:2:1,0,-1,103484,96516
6:1:6,2,2,103482,96518
5:3:4,0,-1,103483,96517
3:2:2,0,-1,103484,96516
6:6:1,2,2,103482,96518
6:5:5,1,1,103481,96519
2:4:1,0,-1,103482,96518
3:4:4,0,-1,103483,96517
6:4:2,1,1,103482,96518
5:3:2,0,-1,103483,96517
5:4:4,0,-1,103484,96516
2:1:2,0,-1,103485,96515
6:3:4,1,1,103484,96516
5:5:3,0,-1,103485,96515
1:6:4,1,1,103484,96516
1:2:1,0,-1,103485,96515
1:3:2,0,-1,103486,96514
4:3:1,0,-1,103487,96513
3:5:5,0,-1,103488,96512
5:6:1,1,1,103487,96513
2:4:1,0,-1,103488,96512
5:6:3,1,1,103487,96513
6:1:3,1,1,103486,96514
3:2:6,1,1,103485,96515
2:4:6,1,1,103484,96516
3:5:6,1,1,103483,96517
3:2:4,0,-1,103484,96516
6:2:3,1,1,103483,96517
6:3:1,1,1,103482,96518
2:3:6,1,1,103481,96519
6:5:3,1,1,103480,96520
3:4:5,0,-1,103481,96519
2:1:2,0,-1,103482,96518
2:1:6,1,1,103481,96519
3:3:4,0,-1,103482,96518
2:3:1,0,-1,103483,96517
3:5:2,0,-1,103484,96516
6:2:4,1,1,103483,96517
2:6:2,1,1,103482,96518
6:1:2,1,1,103481,96519
2:1:4,0,-1,103482,96518
6:3:5,1,1,103481,96519
6:1:5,1,1,103480,96520
4:3:3,0,-1,103481,96519
1:2:3,0,-1,103482,96518
3:6:2,1,1,103481,96519
4:5:2,0,-1,103482,96518
3:3:5,0,-1,103483,96517
4:3:4,0,-1,103484,96516
4:3:1,0,-1,103485,96515
6:6:3,2,2,103483,96517
2:1:3,0,-1,103484,96516
5:1:2,0,-1,103485,96515
5:2:5,0,-1,103486,96514
1:6:6,2,2,103484,96516
3:3:4,0,-1,103485,96515
5:1:5,0,-1,103486,96514
3:6:4,1,1,103485,96515
3:3:5,0,-1,103486,96514
1:6:6,2,2,103484,96516
5:4:1,0,-1,103485,96515
2:2:3,0,-1,103486,96514
3:6:6,2,2,103484,96516
6:5:5,1,1,103483,96517
6:1:3,1,1,103482,96518
4:1:5,0,-1,103483,96517
1:1:6,1,1,103482,96518
5:2:1,0,-1,103483,96517
3:1:6,1,1,103482,96518
1:3:2,0,-1,103483,96517
4:3:2,0,-1,103484,96516
1:4:2,0,-1,103485,96515
2:3:4,0,-1,103486,96514
1:6:3,1,1,103485,96515
3:5:4,0,-1,103486,96514
3:5:6,1,1,103485,96515
6:2:4,1,1,103484,96516
1:6:1,1,1,103483,96517
4:6:1,1,1,103482,96518
5:2:1,0,-1,103483,96517
1:4:5,0,-1,103484,96516
4:5:4,0,-1,103485,96515
3:5:5,0,-1,103486,96514
2:5:1,0,-1,103487,96513
5:1:3,0,-1,103488,96512
2:1:3,0,-1,103489,96511
4:6:2,1,1,103488,96512
2:1:6,1,1,103487,96513
3:3:4,0,-1,103488,96512
6:4:3,1,1,103487,96513
5:4:1,0,-1,103488,96512
5:2:4,0,-1,103489,96511
2:3:6,1,1,103488,96512
2:5:2,0,-1,103489,96511
4:6:1,1,1,103488,96512
5:6:5,1,1,103487,96513
2:3:4,0,-1,103488,96512
5:1:4,0,-1,103489,96511
5:3:3,0,-1,103490,96510
6:3:6,2,2,103488,96512
1:5:3,0,-1,103489,96511
6:3:6,2,2,103487,96513
4:2:4,0,-1,103488,96512
6:4:6,2,2,103486,96514
5:1:4,0,-1,103487,96513
6:3:4,1,1,103486,96514
6:4:3,1,1,103485,96515
3:5:4,0,-1,103486,96514
5:2:5,0,-1,103487,96513
1:3:5,0,-1,103488,96512
4:3:4,0,-1,103489,96511
3:5:2,0,-1,103490,96510
2:1:3,0,-1,103491,96509
1:1:5,0,-1,103492,96508
4:5:3,0,-1,103493,96507
6:4:3,1,1,103492,96508
6:5:6,2,2,103490,96510
2:3:6,1,1,103489,96511
3:6:4,1,1,103488,96512
4:5:1,0,-1,103489,96511
4:4:1,0,-1,103490,96510
2:5:5,0,-1,103491,96509
4:5:5,0,-1,103492,96508
5:2:6,1,1,103491,96509
3:3:4,0,-1,103492,96508
3:3:4,0,-1,103493,96507
1:6:5,1,1,103492,96508
4:3:1,0,-1,103493,96507
5:2:5,0,-1,103494,96506
4:5:6,1,1,103493,96507
3:4:2,0,-1,103494,96506
2:6:6,2,2,103492,96508
2:3:1,0,-1,103493,96507
1:2:1,0,-1,103494,96506
6:4:4,1,1,103493,96507
6:3:1,1,1,103492,96508
5:5:3,0,-1,103493,96507
5:3:3,0,-1,103494,96506
5:5:5,0,-1,103495,96505
2:1:5,0,-1,103496,96504
4:3:1,0,-1,103497,96503
3:2:1,0,-1,103498,96502
6:1:3,1,1,103497,96503
1:1:2,0,-1,103498,96502
2:4:4,0,-1,103499,96501
2:4:4,0,-1,103500,96500
5:5:4,0,-1,103501,96499
1:6:5,1,1,103500,96500
1:3:2,0,-1,103501,96499
5:3:4,0,-1,103502,96498
5:1:2,0,-1,103503,96497
6:2:4,1,1,103502,96498
5:2:2,0,-1,103503,96497
3:1:1,0,-1,103504,96496
1:2:1,0,-1,103505,96495
5:2:1,0,-1,103506,96494
2:6:2,1,1,103505,96495
2:4:1,0,-1,103506,96494
5:1:2,0,-1,103507,96493
2:4:4,0,-1,103508,96492
5:4:6,1,1,103507,96493
5:2:2,0,-1,103508,96492
1:1:1,0,-1,103509,96491
2:6:4,1,1,103508,96492
2:2:5,0,-1,103509,96491
1:6:1,1,1,103508,96492
4:3:3,0,-1,103509,96491
6:4:1,1,1,103508,96492
3:2:5,0,-1,103509,96491
1:1:6,1,1,103508,96492
1:6:2,1,1,103507,96493
3:5:1,0,-1,103508,96492
3:3:3,0,-1,103509,96491
4:3:4,0,-1,103510,96490
5:2:6,1,1,103509,96491
2:5:5,0,-1,103510,96490
4:4:6,1,1,103509,96491
4:6:4,1,1,103508,96492
4:4:6,1,1,103507,96493
2:1:2,0,-1,103508,96492
5:5:3,0,-1,103509,96491
4:5:2,0,-1,103510,96490
1:3:1,0,-1,103511,96489
1:1:3,0,-1,103512,96488
4:2:5,0,-1,103513,96487
4:3:6,1,1,103512,96488
6:5:5,1,1,103511,96489
1:1:6,1,1,103510,96490
5:5:6,1,1,103509,96491
3:2:1,0,-1,103510,96490
2:5:3,0,-1,103511,96489
6:4:4,1,1,103510,96490
5:6:3,1,1,103509,96491
4:6:5,1,1,103508,96492
3:3:3,0,-1,103509,96491
6:3:4,1,1,103508,96492
5:3:6,1,1,103507,96493
5:4:2,0,-1,103508,96492
2:6:2,1,1,103507,96493
4:2:6,1,1,103506,96494
2:2:1,0,-1,103507,96493
3:2:2,0,-1,103508,96492
5:5:6,1,1,103507,96493
3:1:1,0,-1,103508,96492
3:5:3,0,-1,103509,96491
5:2:3,0,-1,103510,96490
3:4:4,0,-1,103511,96489
6:6:6,3,3,103508,96492
5:6:6,2,2,103506,96494
6:1:4,1,1,103505,96495
2:3:5,0,-1,103506,96494
4:6:1,1,1,103505,96495
4:6:6,2,2,103503,96497
4:5:4,0,-1,103504,96496
3:3:3,0,-1,103505,96495
2:2:5,0,-1,103506,96494
6:4:1,1,1,103505,96495
3:3:2,0,-1,103506,96494
1:4:3,0,-1,103507,96493
1:5:6,1,1,103506,96494
6:6:3,2,2,103504,96496
2:6:5,1,1,103503,96497
6:2:6,2,2,103501,96499
5:5:5,0,-1,103502,96498
4:3:2,0,-1,103503,96497
2:6:2,1,1,103502,96498
4:3:2,0,-1,103503,96497
2:4:4,0,-1,103504,96496
2:2:2,0,-1,103505,96495
4:3:6,1,1,103504,96496
6:6:1,2,2,103502,96498
2:5:6,1,1,103501,96499
4:5:3,0,-1,103502,96498
4:3:6,1,1,103501,96499
2:3:1,0,-1,103502,96498
4:5:6,1,1,103501,96499
6:5:6,2,2,103499,96501
2:1:1,0,-1,103500,96500
2:2:6,1,1,103499,96501
2:6:5,1,1,103498,96502
5:4:3,0,-1,103499,96501
6:4:1,1,1,103498,96502
5:3:2,0,-1,103499,96501
4:2:1,0,-1,103500,96500
4:4:4,0,-1,103501,96499
2:3:2,0,-1,103502,96498
2:2:4,0,-1,103503,96497
6:5:2,1,1,103502,96498
3:1:6,1,1,103501,96499
5:4:1,0,-1,103502,96498
6:5:5,1,1,103501,96499
1:3:4,0,-1,103502,96498
1:4:2,0,-1,103503,96497
3:1:2,0,-1,103504,96496
5:2:1,0,-1,103505,96495
4:4:6,1,1,103504,96496
1:6:1,1,1,103503,96497
6:4:4,1,1,103502,96498
1:3:4,0,-1,103503,96497
5:2:5,0,-1,103504,96496
5:1:3,0,-1,103505,96495
5:6:6,2,2,103503,96497
3:2:4,0,-1,103504,96496
2:2:3,0,-1,103505,96495
2:1:3,0,-1,103506,96494
5:1:2,0,-1,103507,96493
1:5:3,0,-1,103508,96492
3:5:4,0,-1,103509,96491
4:4:4,0,-1,103510,96490
4:5:3,0,-1,103511,96489
1:5:5,0,-1,103512,96488
2:4:2,0,-1,103513,96487
4:1:5,0,-1,103514,96486
1:1:2,0,-1,103515,96485
1:4:1,0,-1,103516,96484
2:3:4,0,-1,103517,96483
1:6:1,1,1,103516,96484
2:1:4,0,-1,103517,96483
6:1:4,1,1,103516,96484
5:6:4,1,1,103515,96485
1:3:2,0,-1,103516,96484
5:2:3,0,-1,103517,96483
1:2:5,0,-1,103518,96482
1:1:4,0,-1,103519,96481
2:5:1,0,-1,103520,96480
6:2:5,1,1,103519,96481
6:5:3,1,1,103518,96482
5:6:5,1,1,103517,96483
1:3:2,0,-1,103518,96482
